,Date,SP week %change,SP5 MACD,USDX %change,USTB %change,sp volatility,DJI MACD,Bull-Bear Spread,cat bull-bear,IXIC MACD
636,2012-07-19,0.023355324462335476,8.508425293,-0.009891539094846538,-0.0068013190436933225,0.036313174725738945,54.41095442,-0.195967,0,13.72378727
637,2012-07-26,-0.025415580063812025,3.80995473,-0.0014581826946253231,0.012658227848101266,0.0382318426776492,30.27656264,-0.15016,0,-0.183839544
638,2012-08-02,0.02784234877306804,8.089684105,0.007144667447109101,-0.006557377049180328,0.045449917826548565,72.54847749,-0.044776,0,7.157514387999999
639,2012-08-09,0.01969254039588691,13.84682778,-0.008879462199374648,-0.02145214521452145,0.037433498309823,114.8962092,0.091177,1,27.24443596
640,2012-08-16,0.0023605425682132228,15.17963306,-0.0035424978841735242,-0.01791736930860034,0.011077671767945142,117.98608929999999,0.087719,1,35.78532037
641,2012-08-23,0.005663344076611696,13.53605804,-0.01283715738257892,0.019961365099806824,0.018450784936575537,89.65513412,0.160839,1,39.62626045
642,2012-08-30,-0.0021224062427042285,9.469164824,0.004351085927801638,0.007575757575757576,0.020305000389935483,42.13779007,0.020833,0,33.70663119
643,2012-09-06,-0.004998263014980578,8.713560542,-0.008321809259236678,-0.006683375104427736,0.013972809667673806,35.92733605,0.0,0,33.13556408
644,2012-09-13,0.023599156358661496,14.00282738,-0.022163809805881635,-0.013246425567703952,0.02964721278610023,88.85791586,0.034722,0,35.70734249
645,2012-09-20,0.01704766943253328,17.73737106,0.003041508386233879,0.0004261666311527807,0.031059854214434746,138.4886548,0.037162,0,43.18557353
646,2012-09-27,-0.018979501043769904,11.73440605,0.0014343591937390234,0.018956336528221512,0.025493260402422325,104.1252411,-0.00361,0,25.4133718
647,2012-10-04,0.012328021656015455,9.215478138,-0.0019097396723288902,-0.00459866220735786,0.022543229105645136,82.48713825,0.00633,0,15.64740248
648,2012-10-11,-0.012701672651086543,4.239171677,0.005287009063444131,0.0029399412011759767,0.028145417992963603,39.11626004,-0.082734,0,-5.008292147
649,2012-10-18,0.019789747026302658,4.752169479,-0.005447032306536467,-0.019262981574539362,0.025100793341136737,38.77660951,-0.158879,0,-8.041346753
650,2012-10-25,-0.035703773675312016,-4.528396048,0.008725212464589209,0.0023484201537147735,0.040404614019520904,-54.9899304,-0.138365,0,-29.4140637
651,2012-11-01,0.002420585625554628,-5.972319717,0.0002246686137948388,0.012779552715654952,0.0382817811012916,-71.80019229999999,-0.052459,0,-30.31053893
652,2012-11-08,-0.012484421028778685,-10.37410253,0.009359089547768791,0.017455310199789693,0.032441037482162455,-111.1551311,-0.014084,0,-37.66167798
