Date,Open,High,Low,Close,Adj Close,Volume,IXIC 12 day SMA,IXIC 26 day SMA,IXIC 12 day EMA,IXIC 26 day EMA,IXIC MACD
9/23/03,1877.439941,1901.72998,1875.150024,1901.719971,1901.719971,1868800000,1874.551666,1832.613079,1873.021753,1834.627924,38.39382913
9/24/03,1903.810059,1904.130005,1843.430054,1843.699951,1843.699951,2207970000,1870.808329,1836.621155,1868.510706,1835.299926,33.21078069
9/25/03,1849.390015,1856.219971,1817.199951,1817.23999,1817.23999,2033060000,1866.125824,1838.780001,1860.622904,1833.962153,26.66075119
9/26/03,1816.75,1821.569946,1792.060059,1792.069946,1792.069946,1841530000,1863.480815,1839.99269,1850.076295,1830.859026,19.21726872
9/29/03,1801.550049,1824.589966,1786.569946,1824.560059,1824.560059,1666930000,1861.686656,1841.800767,1846.15072,1830.392436,15.75828413
9/30/03,1812.810059,1812.810059,1783.459961,1786.939941,1786.939941,1864240000,1856.012482,1842.632305,1837.041369,1827.173733,9.867636834
10/1/03,1797.069946,1832.25,1796.089966,1832.25,1832.25,1821740000,1854.891652,1845.24538,1836.304236,1827.549752,8.754483264
10/2/03,1828.939941,1842.550049,1823.640015,1836.219971,1836.219971,1604090000,1850.63915,1847.767301,1836.291272,1828.191991,8.099281051
10/3/03,1864.540039,1891.619995,1864.540039,1880.569946,1880.569946,2014580000,1850.428314,1851.553453,1843.103376,1832.071839,11.03153623
10/6/03,1884.640015,1894.219971,1876,1893.459961,1893.459961,1375810000,1849.087474,1855.141141,1850.850543,1836.619108,14.23143494
10/7/03,1882.920044,1907.880005,1878.589966,1907.849976,1907.849976,1840280000,1849.266642,1858.887296,1859.619686,1841.895468,17.72421793
10/8/03,1913.640015,1914.329956,1888.530029,1893.780029,1893.780029,1801870000,1850.863312,1860.898837,1864.875124,1845.738769,19.13635448
10/9/03,1916.949951,1936.930054,1899.209961,1911.900024,1911.900024,2083460000,1851.71165,1863.168067,1872.109724,1850.639603,21.47012086
10/10/03,1915.52002,1921.140015,1905.48999,1915.310059,1915.310059,1464990000,1857.679159,1864.950378,1878.755929,1855.430007,23.32592213
10/13/03,1924.060059,1940.969971,1921.959961,1933.530029,1933.530029,1498730000,1867.369995,1867.846149,1887.182714,1861.215194,25.96751992
10/14/03,1929.52002,1943.329956,1922.819946,1943.189941,1943.189941,1757290000,1879.963328,1869.944993,1895.79921,1867.287397,28.51181293
10/15/03,1966.380005,1966.869995,1933.030029,1939.099976,1939.099976,2017190000,1889.508321,1872.470759,1902.460866,1872.606848,29.85401893
10/16/03,1931.98999,1951.76001,1930.280029,1950.140015,1950.140015,1765870000,1903.108327,1877.329604,1909.79612,1878.350045,31.44607496
10/17/03,1947.199951,1949.689941,1910.23999,1912.359985,1912.359985,1747150000,1909.784159,1879.878451,1910.190561,1880.8693,29.32126091
10/20/03,1913.790039,1925.160034,1905.390015,1925.140015,1925.140015,1537390000,1917.194163,1882.574989,1912.490477,1884.148612,28.34186471
10/21/03,1929.310059,1944.339966,1922.780029,1940.900024,1940.900024,1735740000,1922.22167,1886.23653,1916.861176,1888.35242,28.50875599
10/22/03,1923.329956,1923.329956,1897.359985,1898.069946,1898.069946,1711460000,1922.605835,1886.652682,1913.970218,1889.072237,24.89798075
10/23/03,1879.119995,1893.199951,1874.109985,1885.51001,1885.51001,1937090000,1920.744171,1886.745375,1909.591724,1888.808368,20.78335591
10/24/03,1863.319946,1866.430054,1841.619995,1865.589966,1865.589966,1957040000,1918.394999,1885.054603,1902.822223,1887.088487,15.73373628
10/27/03,1876.030029,1890.660034,1873.619995,1882.910034,1882.910034,1518680000,1915.979167,1884.178068,1899.758809,1886.778972,12.9798376
10/28/03,1893.280029,1932.26001,1892.430054,1932.26001,1932.26001,2076260000,1917.391663,1886.394991,1904.758994,1890.147938,14.61105652
10/29/03,1925.609985,1937.369995,1923.560059,1936.560059,1936.560059,1968120000,1917.644165,1887.734995,1909.651466,1893.585872,16.06559312
10/30/03,1955.589966,1957.530029,1929.77002,1932.689941,1932.689941,2158840000,1916.769165,1891.157687,1913.195846,1896.48247,16.71337628
10/31/03,1938.219971,1942.680054,1928.670044,1932.209961,1932.209961,1833200000,1916.194997,1895.579609,1916.121095,1899.128951,16.99214387
11/3/03,1941.310059,1969.26001,1941.310059,1967.699951,1967.699951,2089430000,1917.658325,1902.334609,1924.056303,1904.208284,19.84801918
11/4/03,1961.449951,1971.380005,1953.640015,1957.969971,1957.969971,2081990000,1921.459157,1907.465759,1929.273791,1908.190631,21.08315932
11/5/03,1957,1966.150024,1938.219971,1959.369995,1959.369995,2018140000,1924.311656,1914.097684,1933.903976,1911.981695,21.92228062
11/6/03,1971.27002,1977.910034,1953.339966,1976.369995,1976.369995,2141830000,1927.267487,1919.640761,1940.43721,1916.751199,23.68601063
11/7/03,1986.560059,1992.27002,1968.810059,1970.73999,1970.73999,1957330000,1933.323324,1924.814608,1945.099176,1920.750369,24.34880713
11/10/03,1972.099976,1973.079956,1939.72998,1941.640015,1941.640015,1750150000,1938.000824,1927.163457,1944.566997,1922.29775,22.26924733
11/11/03,1938.849976,1944.01001,1923.5,1930.75,1930.75,1637810000,1943.430827,1928.597689,1942.441305,1922.923843,19.51746284
11/12/03,1935.969971,1973.109985,1935.859985,1973.109985,1973.109985,1837190000,1950.947489,1931.107689,1947.159564,1926.641335,20.5182292
11/13/03,1964.430054,1970.400024,1956.410034,1967.349976,1967.349976,1871860000,1953.871653,1933.937303,1950.265781,1929.65679,20.60899154
11/14/03,1966.869995,1977.790039,1930.26001,1930.26001,1930.26001,1829730000,1953.346649,1934.643456,1947.18797,1929.701473,17.48649761
11/17/03,1919.01001,1919.22998,1890.719971,1909.609985,1909.609985,1861100000,1951.42332,1934.424223,1941.406742,1928.213214,13.19352746
11/18/03,1919.449951,1926,1881.75,1881.75,1881.75,1898710000,1947.218323,1932.432683,1932.228781,1924.771495,7.457286778
11/19/03,1886.180054,1903.430054,1880.310059,1899.650024,1899.650024,1798010000,1941.547496,1930.758071,1927.216665,1922.910645,4.30601993
11/20/03,1886.630005,1916.550049,1880.910034,1881.920044,1881.920044,1799100000,1935.210002,1928.558843,1920.247954,1919.874304,0.373649836
11/21/03,1891.839966,1896.410034,1878.069946,1893.880005,1893.880005,1621590000,1929.752502,1926.394996,1916.191346,1917.948801,-1.757454059
11/24/03,1907.290039,1947.140015,1907.290039,1947.140015,1947.140015,1791020000,1927.316671,1927.73269,1920.95268,1920.111113,0.84156738
11/25/03,1948.359985,1956.199951,1942.02002,1943.040039,1943.040039,1836350000,1925.008342,1928.421152,1924.350735,1921.809552,2.541183615
11/26/03,1954.280029,1960.310059,1930.630005,1953.310059,1953.310059,1524790000,1925.980845,1928.898461,1928.806016,1924.142923,4.663093273
11/28/03,1950.209961,1963.060059,1950.209961,1960.26001,1960.26001,703800000,1928.440013,1931.290387,1933.645092,1926.818262,6.826829486
12/1/03,1972.969971,1989.819946,1968.540039,1989.819946,1989.819946,1840020000,1929.832509,1935.302307,1942.287377,1931.485054,10.80232336
12/2/03,1986.800049,1996.079956,1978.22998,1980.069946,1980.069946,1802760000,1930.892507,1939.705383,1948.10008,1935.083935,13.01614535
12/3/03,1989.140015,2000.920044,1960.130005,1960.25,1960.25,2241590000,1933.391673,1942.679997,1949.969298,1936.948088,13.02121082
12/4/03,1966.920044,1971.25,1942.670044,1968.800049,1968.800049,2114230000,1938.324178,1944.085384,1952.866337,1939.307492,13.55884482
12/5/03,1949.26001,1960.390015,1935.579956,1937.819946,1937.819946,1665920000,1942.996674,1944.133841,1950.551508,1939.197304,11.35420404
12/8/03,1937.47998,1948.939941,1926.939941,1948.849976,1948.849976,1583730000,1947.09667,1944.755381,1950.289734,1939.912316,10.37741717
12/9/03,1955.5,1956.969971,1906.839966,1908.319946,1908.319946,1813530000,1949.296661,1943.836534,1943.832843,1937.572141,6.260702363
12/10/03,1912.23999,1916,1887.459961,1904.650024,1904.650024,1946310000,1950.194163,1941.411537,1937.804717,1935.133465,2.671251657
12/11/03,1904.47998,1945.920044,1903.930054,1942.319946,1942.319946,1807550000,1949.792491,1940.809613,1938.499368,1935.665797,2.833570362
12/12/03,1947.26001,1949.02002,1931.099976,1949,1949,1457100000,1950.289154,1940.410767,1940.11485,1936.653516,3.461333537
12/15/03,1978.77002,1979.780029,1918.26001,1918.26001,1918.26001,1815500000,1947.368317,1938.175767,1936.752567,1935.291034,1.461532451
12/16/03,1918.060059,1927.089966,1901.660034,1924.290039,1924.290039,1811430000,1944.370819,1936.389231,1934.835255,1934.476146,0.359109043
12/17/03,1922.209961,1926,1910.23999,1921.329956,1921.329956,1501340000,1938.66332,1935.608074,1932.757516,1933.502354,-0.744837389
12/18/03,1924.619995,1957.680054,1924.619995,1956.180054,1956.180054,1714080000,1936.672496,1936.586153,1936.360984,1935.182183,1.178800289
12/19/03,1963.280029,1963.280029,1939.560059,1951.02002,1951.02002,1844570000,1935.903331,1935.736539,1938.61622,1936.355357,2.26086356
12/22/03,1946.189941,1958.73999,1941.619995,1955.800049,1955.800049,1283590000,1934.819997,1935.292311,1941.259886,1937.795704,3.464181957
12/23/03,1954.030029,1974.780029,1952.439941,1974.780029,1974.780029,1321000000,1937.900004,1937.00462,1946.416831,1940.535284,5.881547402
12/24/03,1969.709961,1974.310059,1964.880005,1969.22998,1969.22998,642630000,1939.598338,1939.297697,1949.926546,1942.660817,7.265729556
12/26/03,1970.369995,1979.73999,1970.369995,1973.140015,1973.140015,530810000,1945.00001,1942.812697,1953.497849,1944.918535,8.57931404
12/29/03,1976.930054,2006.47998,1976.930054,2006.47998,2006.47998,1413210000,1953.48584,1946.921542,1961.648946,1949.478642,12.17030406
12/30/03,2003.97998,2010.130005,1997.819946,2009.880005,2009.880005,1544270000,1959.115845,1951.843079,1969.069109,1953.952817,15.11629192
12/31/03,2010.640015,2015.22998,1996.619995,2003.369995,2003.369995,1775710000,1963.646678,1956.054232,1974.346169,1957.613349,16.7328196
1/2/04,2011.079956,2022.369995,1999.77002,2006.680054,2006.680054,1666780000,1971.015015,1958.344234,1979.320612,1961.24792,18.07269277
1/5/04,2020.780029,2047.359985,2020.780029,2047.359985,2047.359985,2362910000,1981.270844,1962.356539,1989.788208,1967.626591,22.16161705
1/6/04,2044.550049,2061.540039,2039.630005,2057.370117,2057.370117,2273220000,1992.607524,1966.358849,2000.185425,1974.27426,25.9111652
1/7/04,2056.75,2078.090088,2047.02002,2077.679932,2077.679932,2294280000,2002.732513,1970.875,2012.107657,1981.933939,30.17371763
1/8/04,2089.600098,2100.25,2078.050049,2100.25,2100.25,2683950000,2015.168345,1975.12231,2025.668017,1990.698092,34.96992547
1/9/04,2083.639893,2113.330078,2077.090088,2086.919922,2086.919922,2482760000,2026.095001,1979.231924,2035.091387,1997.825635,37.26575245
1/12/04,2093.540039,2112.52002,2085.149902,2111.780029,2111.780029,2284010000,2037.511668,1985.060002,2046.88964,2006.266701,40.62293879
1/13/04,2113.110107,2114.909912,2080.290039,2096.439941,2096.439941,2385700000,2048.112498,1989.969229,2054.512763,2012.9462,41.56656279
1/14/04,2104.290039,2111.72998,2094.320068,2111.129883,2111.129883,2099970000,2059.611654,1996.634996,2063.223089,2020.219066,43.00402354
1/15/04,2101.860107,2121.610107,2088.100098,2109.080078,2109.080078,2235590000,2068.161662,2002.797692,2070.278011,2026.801363,43.47664769
1/16/04,2126.120117,2140.469971,2119.350098,2140.459961,2140.459961,2614390000,2079.043325,2011.726154,2081.075234,2035.220518,45.85471541
1/20/04,2149.030029,2149.850098,2130.199951,2147.97998,2147.97998,2574190000,2091.094157,2021.084998,2091.368272,2043.573071,47.79520058
1/21/04,2139.330078,2150.110107,2120.199951,2142.449951,2142.449951,2421860000,2102.408315,2028.782306,2099.226992,2050.897284,48.32970716
1/22/04,2146.320068,2152.120117,2119.01001,2119.01001,2119.01001,2353370000,2108.37915,2035.321153,2102.270533,2055.942671,46.32786138
1/23/04,2124.76001,2138.409912,2108.449951,2123.870117,2123.870117,2253910000,2113.920817,2043.229234,2105.593546,2060.974334,44.6192117
1/26/04,2120.560059,2153.830078,2115.340088,2153.830078,2153.830078,1946050000,2120.266663,2052.057697,2113.014551,2067.852537,45.1620134
1/27/04,2148.050049,2152.75,2116.040039,2116.040039,2116.040039,2151260000,2121.582499,2059.546546,2113.48001,2071.421982,42.05802857
1/28/04,2125.02002,2128,2073.149902,2077.370117,2077.370117,2319550000,2120.786682,2064.207703,2107.924642,2071.862584,36.06205774
1/29/04,2085.540039,2087.330078,2041.069946,2068.22998,2068.22998,2637760000,2117.157511,2068.715778,2101.817771,2071.593503,30.22426844
1/30/04,2068.360107,2078.879883,2058.540039,2066.149902,2066.149902,1931180000,2114.633341,2072.960003,2096.330407,2071.190273,25.14013364
2/2/04,2072.129883,2085.48999,2053.790039,2063.149902,2063.149902,1915680000,2110.63501,2076.358844,2091.225714,2070.59469,20.63102366
2/3/04,2061.280029,2071.439941,2057.330078,2066.209961,2066.209961,1844840000,2107.0625,2080.088844,2087.377136,2070.269895,17.10724107
2/4/04,2042.829956,2044.680054,2013.920044,2014.140015,2014.140015,2267580000,2096.535838,2081.665767,2076.109887,2066.112126,9.997760545
2/5/04,2024.47998,2031.390015,2012.790039,2019.560059,2019.560059,1956030000,2085.834178,2082.168847,2067.409913,2062.663825,4.74608831
2/6/04,2025.959961,2064.01001,2025.910034,2064.01001,2064.01001,1855510000,2079.297516,2084.25077,2066.886851,2062.763542,4.123308852
2/9/04,2069.290039,2074.27002,2060.439941,2060.570068,2060.570068,1745350000,2074.427521,2086.450773,2065.915038,2062.601063,3.313975626
2/10/04,2061.100098,2075.330078,2060.439941,2075.330078,2075.330078,1656760000,2070.382517,2089.091158,2067.363506,2063.543953,3.819553234
2/11/04,2072.899902,2089.659912,2064.77002,2089.659912,2089.659912,2185700000,2065.035004,2090.718079,2070.793722,2065.478468,5.315254035
2/12/04,2084.02002,2091.219971,2072.060059,2073.610107,2073.610107,1937690000,2061.499176,2091.342694,2071.227012,2066.080812,5.146200372
2/13/04,2080.169922,2085.709961,2049.76001,2053.560059,2053.560059,1818020000,2059.515004,2090.415006,2068.50902,2065.153349,3.355670734
2/17/04,2068.419922,2084.719971,2068.01001,2080.350098,2080.350098,1618060000,2060.525014,2089.649625,2070.330724,2066.279034,4.051689989
2/18/04,2084.22998,2088.51001,2072.189941,2076.469971,2076.469971,1781240000,2061.38502,2089.247704,2071.275223,2067.033918,4.241305315
2/19/04,2091.709961,2094.919922,2045.959961,2045.959961,2045.959961,2065540000,2059.952525,2086.716163,2067.380568,2065.472884,1.907683415
2/20/04,2052.129883,2052.360107,2022.790039,2037.930054,2037.930054,1914330000,2057.595866,2084.465783,2062.849719,2063.432675,-0.582955195
2/23/04,2044.410034,2045.099976,1999.589966,2007.52002,2007.52002,1953330000,2057.0442,2080.480788,2054.337458,2059.290997,-4.953538525
2/24/04,2000.75,2018.069946,1991.050049,2005.439941,2005.439941,2069420000,2055.867523,2076.494629,2046.814763,2055.302029,-8.48726637
2/25/04,2010.589966,2024.199951,2007.72998,2022.97998,2022.97998,1707140000,2052.448354,2071.976168,2043.147873,2052.907804,-9.759930188
2/26/04,2018.910034,2037.170044,2012.829956,2032.569946,2032.569946,1752840000,2050.115011,2067.537321,2041.5205,2051.401296,-9.880795661
2/27/04,2036.670044,2044.77002,2018.829956,2029.819946,2029.819946,1871780000,2046.3225,2063.205397,2039.720415,2049.802677,-10.08226239
3/1/04,2036.920044,2057.800049,2032.640015,2057.800049,2057.800049,1697920000,2043.667511,2060.851168,2042.501897,2050.395075,-7.893178111
3/2/04,2056.379883,2064.399902,2039.650024,2039.650024,2039.650024,1871950000,2040.837504,2057.611934,2042.063147,2049.599145,-7.535998083
3/3/04,2037.109985,2039.310059,2020.290039,2033.359985,2033.359985,1814850000,2039.154165,2052.978469,2040.724199,2048.396245,-7.672045354
3/4/04,2034.72998,2055.120117,2031.839966,2055.110107,2055.110107,1799070000,2037.050832,2050.63501,2042.937416,2048.893568,-5.956151913
3/5/04,2037.329956,2069.02002,2034.180054,2047.630005,2047.630005,2045230000,2034.647502,2049.491159,2043.659353,2048.79997,-5.140617873
3/8/04,2052.070068,2058.25,2008.780029,2008.780029,2008.780029,2044260000,2031.549174,2047.204623,2038.293303,2045.83553,-7.542227546
3/9/04,2008.75,2011.829956,1987.290039,1995.160034,1995.160034,2105450000,2027.985006,2044.474243,2031.657415,2042.08179,-10.42437458
3/10/04,1997.109985,2007.25,1963.130005,1964.150024,1964.150024,2159820000,2024.370839,2040.666556,2021.271663,2036.309066,-15.03740369
3/11/04,1953.589966,1982.579956,1943.890015,1943.890015,1943.890015,2191370000,2019.241679,2035.961942,2009.366794,2029.463211,-20.09641692
3/12/04,1961,1984.72998,1959.48999,1984.72998,1984.72998,1707130000,2016.054179,2034.830787,2005.576515,2026.149638,-20.57312332
3/15/04,1977.780029,1977.780029,1939.199951,1939.199951,1939.199951,1723290000,2008.273346,2031.740014,1995.364736,2019.708921,-24.34418481
3/16/04,1952.780029,1961.98999,1927.689941,1943.089966,1943.089966,1963640000,2001.045847,2027.089243,1987.322464,2014.033442,-26.71097897
3/17/04,1956.52002,1980.310059,1956.52002,1976.76001,1976.76001,1678770000,1994.292511,2023.865779,1985.697471,2011.272447,-25.57497681
3/18/04,1971.26001,1972.310059,1947.560059,1962.439941,1962.439941,1677760000,1987.858337,2019.523851,1982.119389,2007.655225,-25.5358356
3/19/04,1964.969971,1970.150024,1940.469971,1940.469971,1940.469971,1645680000,1980.117503,2013.785776,1975.711786,2002.678539,-26.96675293
3/22/04,1929.02002,1929.280029,1897.630005,1909.900024,1909.900024,1982240000,1968.016663,2007.489234,1965.5869,1995.806057,-30.21915683
3/23/04,1923.22998,1928.609985,1898.939941,1901.800049,1901.800049,1835180000,1955.864166,2001.652311,1955.773538,1988.842649,-33.06911053
3/24/04,1908.040039,1922.51001,1896.910034,1909.47998,1909.47998,1839440000,1947.589162,1995.080383,1948.651452,1982.963933,-34.3124802
3/25/04,1923.219971,1967.170044,1923.219971,1967.170044,1967.170044,1968620000,1945.256663,1990.87654,1951.500466,1981.794015,-30.29354843
3/26/04,1963.52002,1976.76001,1960.02002,1960.02002,1960.02002,1579820000,1944.912496,1987.571158,1952.811167,1980.181126,-27.36995937
3/29/04,1975.430054,1996.22998,1975.430054,1992.569946,1992.569946,1706000000,1948.969157,1985.826538,1958.927902,1981.098817,-22.17091448
3/30/04,1985.670044,2000.680054,1981.439941,2000.630005,2000.630005,1598550000,1950.294159,1985.561537,1965.34361,1982.545571,-17.20196105
3/31/04,2001.089966,2004,1985.040039,1994.219971,1994.219971,1861460000,1954.879161,1985.13,1969.786127,1983.410342,-13.62421436
4/1/04,1996.449951,2019.089966,1996.449951,2015.01001,2015.01001,1833430000,1960.872498,1984.823463,1976.743648,1985.751058,-9.007410126
4/2/04,2046.050049,2057.169922,2037.189941,2057.169922,2057.169922,2183740000,1967.573324,1985.769616,1989.116921,1991.041344,-1.924423396
4/5/04,2055.98999,2079.120117,2054.340088,2079.120117,2079.120117,1736300000,1977.296672,1987.665776,2002.963566,1997.565698,5.397868638
4/6/04,2064.129883,2068.27002,2053.320068,2059.899902,2059.899902,1811100000,1987.249166,1987.74654,2011.723003,2002.183046,9.53995643
4/7/04,2055.610107,2060.439941,2038.73999,2050.23999,2050.23999,1774960000,1998.944163,1988.153846,2017.648693,2005.74282,11.90587319
4/8/04,2074.580078,2075.330078,2046.099976,2052.879883,2052.879883,1694140000,2011.534149,1988.904611,2023.068876,2009.234454,13.83442196
4/12/04,2057.639893,2069.449951,2057.639893,2065.47998,2065.47998,1501360000,2024.534149,1989.303453,2029.593661,2013.400789,16.19287193
4/13/04,2072.949951,2073.419922,2026.199951,2030.079956,2030.079956,1953240000,2029.776642,1988.628451,2029.668476,2014.636283,15.03219268
4/14/04,2018.359985,2040.150024,2013.97998,2024.849976,2024.849976,1832200000,2035.179138,1989.246526,2028.927168,2015.392853,13.53431517
4/15/04,2026.52002,2031.839966,1989.209961,2002.170044,2002.170044,1956010000,2035.979146,1989.516141,2024.810688,2014.413386,10.39730186
4/16/04,2002.430054,2007.170044,1982.140015,1995.73999,1995.73999,1870420000,2035.571645,1990.73114,2020.338273,2013.030171,7.308101354
4/19/04,1995.369995,2020.449951,1991.140015,2020.430054,2020.430054,1672830000,2037.755819,1993.674988,2020.352393,2013.578311,6.774082112
4/20/04,2022.619995,2032.410034,1978.630005,1978.630005,1978.630005,1921740000,2034.724152,1993.440373,2013.933564,2010.989547,2.944016609
4/21/04,1987.219971,1995.910034,1973.25,1995.630005,1995.630005,2053970000,2029.595825,1995.61076,2011.117632,2009.851803,1.265828347
4/22/04,1992.650024,2035.390015,1991.469971,2032.910034,2032.910034,2147870000,2025.744985,1999.065378,2014.470309,2011.55982,2.910488536
4/23/04,2045.920044,2051.75,2034.47998,2049.77002,2049.77002,1927300000,2024.900828,2001.873455,2019.901034,2014.390206,5.510828154
4/26/04,2052.25,2059.080078,2031.75,2036.77002,2036.77002,1727680000,2023.778331,2004.732305,2022.496262,2016.04797,6.448292777
4/27/04,2040.530029,2053.570068,2027.640015,2032.530029,2032.530029,1971610000,2022.082509,2008.273076,2024.039919,2017.268863,6.771055888
4/28/04,2026.439941,2026.439941,1985.540039,1989.540039,1989.540039,2037420000,2015.754181,2011.336154,2018.732245,2015.214876,3.517369027
4/29/04,1987.47998,1998.5,1946.099976,1958.780029,1958.780029,2371070000,2009.81252,2013.527691,2009.508827,2011.034517,-1.525689784
4/30/04,1962.48999,1965.890015,1919.390015,1920.150024,1920.150024,2174730000,2001.087524,2013.938078,1995.761319,2004.302332,-8.541013299
5/3/04,1928.719971,1954.619995,1926.089966,1938.719971,1938.719971,1932490000,1995.800018,2012.843844,1986.985727,1999.44438,-12.45865261
5/4/04,1942.369995,1969.969971,1933.599976,1950.47998,1950.47998,1857530000,1992.028351,2012.476919,1981.369458,1995.817387,-14.44792881
5/5/04,1954.98999,1967.329956,1948.51001,1957.26001,1957.26001,1586660000,1986.764181,2011.118845,1977.660312,1992.961285,-15.30097269
5/6/04,1945.869995,1949.550049,1923.300049,1937.73999,1937.73999,1750770000,1983.356679,2008.699998,1971.518724,1988.870819,-17.35209444
5/7/04,1931.859985,1957.23999,1917.959961,1917.959961,1917.959961,1637090000,1976.884176,2005.766921,1963.278915,1983.618163,-20.33924805
5/10/04,1904.72998,1907.97998,1880.319946,1896.069946,1896.069946,1895630000,1965.480835,2001.192303,1952.939073,1977.13311,-24.19403628
5/11/04,1909.5,1931.47998,1909.5,1931.349976,1931.349976,1645220000,1955.612498,1996.353074,1949.617674,1973.741766,-24.12409264
5/12/04,1924.319946,1927.22998,1878.77002,1925.589966,1925.589966,1887780000,1946.347493,1990.448068,1945.921103,1970.174966,-24.25386302
5/13/04,1918.630005,1937.869995,1914.099976,1926.030029,1926.030029,1558620000,1937.472493,1985.299227,1942.860938,1966.904971,-24.04403294
5/14/04,1922.469971,1927.25,1897.569946,1904.25,1904.25,1526360000,1930.36499,1979.684228,1936.920794,1962.263862,-25.34306829
5/17/04,1881.060059,1887.73999,1865.400024,1876.640015,1876.640015,1528890000,1923.519989,1972.905771,1927.646828,1955.921355,-28.27452705
5/18/04,1892.290039,1903.390015,1890.949951,1897.819946,1897.819946,1435100000,1921.659149,1966.457308,1923.058077,1951.617547,-28.55947003
5/19/04,1917.579956,1936.040039,1898.160034,1898.170044,1898.170044,1834960000,1918.279989,1961.38385,1919.229149,1947.658472,-28.42932386
5/20/04,1902.780029,1912.02002,1890.180054,1896.589966,1896.589966,1540900000,1913.789154,1956.450773,1915.746197,1943.87562,-28.1294227
5/21/04,1910.040039,1918.079956,1899.849976,1912.089966,1912.089966,1376620000,1910.024984,1952.986154,1915.1837,1941.521127,-26.33742694
5/24/04,1924.869995,1934.410034,1915.560059,1922.97998,1922.97998,1422080000,1908.794983,1950.187693,1916.383128,1940.147709,-23.76458098
5/25/04,1920.939941,1966.680054,1913.72998,1964.650024,1964.650024,1770600000,1912.685822,1948.042307,1923.808804,1941.962695,-18.15389096
5/26/04,1961.160034,1976.160034,1957.579956,1976.150024,1976.150024,1591030000,1919.359161,1947.946923,1931.8613,1944.49509,-12.63379034
5/27/04,1982.77002,1991.869995,1969.040039,1984.5,1984.5,1641260000,1923.78833,1947.518846,1939.959561,1947.458417,-7.498855413
5/28/04,1985.540039,1990.810059,1976.699951,1986.73999,1986.73999,1233190000,1928.884165,1945.743075,1947.15655,1950.368163,-3.211612543
6/1/04,1978.52002,1991.290039,1972.709961,1990.77002,1990.77002,1459030000,1934.279165,1943.473844,1953.866315,1953.360893,0.505421871
6/2/04,1995.180054,1998.319946,1978.709961,1988.97998,1988.97998,1520120000,1941.339996,1941.635766,1959.268417,1955.999344,3.269073314
6/3/04,1983.859985,1983.859985,1960.26001,1960.26001,1960.26001,1526670000,1948.308329,1938.856149,1959.42097,1956.314949,3.106021159
6/4/04,1982.650024,1995.5,1978.040039,1978.619995,1978.619995,1417600000,1955.041667,1938.436148,1962.374666,1957.967174,4.407491679
6/7/04,1991.670044,2020.619995,1991.420044,2020.619995,2020.619995,1485300000,1965.245829,1940.814608,1971.335486,1962.608124,8.72736184
6/8/04,2010.719971,2023.540039,2008.300049,2023.530029,2023.530029,1464790000,1975.824168,1944.790762,1979.365416,1967.120858,12.24455785
6/9/04,2015.040039,2019.219971,1989.98999,1990.609985,1990.609985,1520200000,1982.367503,1946.786532,1981.095349,1968.860793,12.23455625
6/10/04,1996.800049,2000.98999,1988.890015,1999.869995,1999.869995,1345640000,1988.775004,1948.686148,1983.983756,1971.157771,12.82598535
6/14/04,1987.75,1987.829956,1963.47998,1969.98999,1969.98999,1402630000,1989.220001,1949.175762,1981.830869,1971.071269,10.75960052
6/15/04,1982.410034,2006.579956,1982.410034,1995.599976,1995.599976,1527280000,1990.84083,1951.401146,1983.949193,1972.88821,11.06098335
6/16/04,1997.099976,2002.069946,1990.569946,1998.22998,1998.22998,1353130000,1991.984995,1954.488455,1986.146237,1974.765378,11.3808593
6/17/04,1993.689941,1993.930054,1976.25,1983.670044,1983.670044,1449920000,1991.729167,1957.857689,1985.765285,1975.424983,10.34030158
6/18/04,1977.77002,2000.410034,1973.910034,1986.72998,1986.72998,1697770000,1991.392497,1959.98769,1985.913699,1976.26239,9.651309076
6/21/04,1990.819946,1995.060059,1972.430054,1974.380005,1974.380005,1363000000,1990.175832,1961.86423,1984.139285,1976.122954,8.016330511
6/22/04,1975.51001,1994.869995,1964.530029,1994.150024,1994.150024,1660890000,1993,1964.484229,1985.679399,1977.458293,8.221105738
6/23/04,1992.050049,2023.22998,1990.780029,2020.97998,2020.97998,1803560000,1996.529999,1968.973844,1991.110257,1980.682121,10.42813575
6/24/04,2020.109985,2032.209961,2013.780029,2015.569946,2015.569946,1685690000,1996.109161,1974.317303,1994.873286,1983.266405,11.60688149
6/25/04,2016.73999,2033.869995,2015.569946,2025.469971,2025.469971,1972100000,1996.270823,1979.226919,1999.580469,1986.392595,13.18787367
6/28/04,2038.97998,2039.930054,2013.72998,2019.819946,2019.819946,1611080000,1998.704986,1983.905762,2002.694234,1988.868695,13.82553935
6/29/04,2017.349976,2037.599976,2017.349976,2034.930054,2034.930054,1581530000,2001.626658,1989.226534,2007.653591,1992.280647,15.37294371
6/30/04,2038.339966,2055.649902,2031.880005,2047.790039,2047.790039,1754160000,2008.109995,1994.445768,2013.828429,1996.392454,17.43597505
7/1/04,2045.530029,2045.530029,2006.670044,2015.550049,2015.550049,1739310000,2009.772502,1998.006155,2014.093294,1997.811535,16.28175853
7/2/04,2014.089966,2014.73999,1996.609985,2006.660034,2006.660034,1200230000,2010.475006,1999.621925,2012.949715,1998.46698,14.48273574
