Date,SP5 High,SP5 Low,SP5 Close,SP5 12 day SMA,SP5 26 day SMA,SP5 12 day EMA,SP5 26 day EMA,SP5 MACD
4/13/05,1187.76001,1171.400024,1173.790039,1179.746663,1186.113845,1181.481528,1185.193328,-3.711799636
4/14/05,1174.670044,1161.699951,1162.050049,1179.470835,1183.906921,1178.49207,1183.479011,-4.986941009
4/15/05,1162.050049,1141.920044,1142.619995,1176.238332,1181.430382,1172.973289,1180.452417,-7.479127977
4/18/05,1148.920044,1139.800049,1145.97998,1173.354167,1178.99692,1168.820472,1177.898903,-9.078430895
4/19/05,1154.670044,1145.97998,1152.780029,1171.675832,1177.177692,1166.352712,1176.038246,-9.685534048
4/20/05,1155.5,1136.150024,1137.5,1168.457499,1174.511155,1161.913833,1173.183561,-11.2697279
4/21/05,1159.949951,1137.5,1159.949951,1166.670827,1173.057307,1161.611697,1172.203293,-10.59159619
4/22/05,1159.949951,1142.949951,1152.119995,1164.008331,1171.674617,1160.151435,1170.715642,-10.56420635
4/25/05,1164.050049,1152.119995,1162.099976,1161.588328,1170.593464,1160.451211,1170.077444,-9.626233408
4/26/05,1164.800049,1151.829956,1151.829956,1159.140828,1169.138846,1159.124864,1168.725778,-9.600914514
4/27/05,1159.869995,1144.420044,1156.380005,1157.071665,1168.084998,1158.702578,1167.811277,-9.10869877
4/28/05,1156.380005,1143.219971,1143.219971,1153.359996,1166.98923,1156.320638,1165.989699,-9.669060102
4/29/05,1156.969971,1139.189941,1156.849976,1151.948324,1166.386151,1156.402075,1165.312682,-8.910607071
5/2/05,1162.869995,1154.709961,1162.160034,1151.957489,1166.029996,1157.287915,1165.079153,-7.791237737
5/3/05,1166.890015,1156.709961,1161.170044,1153.503326,1165.525766,1157.885165,1164.789589,-6.904423499
5/4/05,1176.01001,1161.170044,1175.650024,1155.97583,1165.921537,1160.618221,1165.594066,-4.97584501
5/5/05,1178.619995,1166.77002,1172.630005,1157.629995,1165.583844,1162.466187,1166.115246,-3.649058878
5/6/05,1177.75,1170.5,1171.349976,1160.450826,1165.228459,1163.832924,1166.503004,-2.670079933
5/9/05,1178.869995,1169.380005,1178.839966,1162.024994,1165.456149,1166.1417,1167.416853,-1.275153295
5/10/05,1178.839966,1162.97998,1166.219971,1163.199992,1165.075378,1166.153742,1167.328195,-1.174453641
5/11/05,1171.77002,1157.709961,1171.109985,1163.950826,1164.679993,1166.916241,1167.608328,-0.692087227
5/12/05,1173.369995,1157.76001,1159.359985,1164.578329,1163.72961,1165.75374,1166.997339,-1.243599726
5/13/05,1163.75,1146.180054,1154.050049,1164.384166,1162.303072,1163.953172,1166.038281,-2.085108975
5/16/05,1165.75,1153.640015,1165.689941,1166.256663,1161.706534,1164.220367,1166.012478,-1.792110775
5/17/05,1174.349976,1159.859985,1173.800049,1167.669169,1161.421537,1165.694164,1166.589335,-0.895170683
5/18/05,1187.900024,1173.800049,1185.560059,1169.619171,1161.336923,1168.750456,1167.994574,0.75588199
5/19/05,1191.089966,1184.48999,1191.079956,1172.111664,1162.00192,1172.185764,1169.704602,2.4811614
5/20/05,1191.219971,1185.189941,1189.280029,1173.247498,1163.049227,1174.815651,1171.154634,3.661016774
5/23/05,1197.439941,1188.76001,1193.859985,1175.016663,1165.019996,1177.745548,1172.836512,4.909036514
5/24/05,1195.290039,1189.869995,1194.069946,1176.909993,1166.86961,1180.256994,1174.409359,5.847635347
5/25/05,1194.069946,1185.959961,1190.01001,1177.84083,1168.301532,1181.757458,1175.564962,6.192495545
5/26/05,1198.949951,1190.01001,1197.619995,1180.457499,1170.61384,1184.197848,1177.198669,6.99917974
5/27/05,1199.560059,1195.280029,1198.780029,1182.763336,1172.107305,1186.441261,1178.797288,7.643972865
5/31/05,1198.780029,1191.5,1191.5,1185.441671,1173.62192,1187.219528,1179.738229,7.481298807
6/1/05,1205.640015,1191.030029,1202.219971,1189.455831,1175.164997,1189.527289,1181.403544,8.123745037
6/2/05,1204.670044,1198.420044,1204.290039,1192.672506,1177.182692,1191.798481,1183.09884,8.69964144
6/3/05,1205.089966,1194.550049,1196.02002,1194.52417,1178.707308,1192.447949,1184.055964,8.391984497
6/6/05,1198.780029,1192.75,1197.51001,1195.519999,1180.795387,1193.226727,1185.05256,8.174167182
6/7/05,1208.849976,1197.26001,1197.26001,1196.035004,1182.349619,1193.847232,1185.956816,7.890416669
6/8/05,1201.969971,1193.329956,1194.670044,1196.484172,1183.600004,1193.973819,1186.60224,7.37157876
6/9/05,1201.859985,1191.089966,1200.930054,1197.073344,1185.129235,1195.044009,1187.66356,7.380449245
6/10/05,1202.790039,1192.640015,1198.109985,1197.410014,1185.99308,1195.515697,1188.437369,7.078328602
6/13/05,1206.030029,1194.51001,1200.819946,1198.310842,1187.077308,1196.331736,1189.354597,6.977138906
6/14/05,1207.530029,1200.180054,1203.910034,1198.835012,1188.329618,1197.497628,1190.432777,7.064850422
6/15/05,1208.079956,1198.660034,1206.579956,1199.485006,1189.396541,1198.894909,1191.628865,7.266044385
6/16/05,1212.099976,1205.469971,1210.959961,1201.106669,1191.11731,1200.751071,1193.060798,7.690273167
6/17/05,1219.550049,1210.930054,1216.959961,1202.335002,1192.88077,1203.244746,1194.831106,8.413640182
6/20/05,1219.099976,1210.650024,1216.099976,1203.319163,1195.063078,1205.222474,1196.406578,8.815895989
6/21/05,1217.130005,1211.859985,1213.609985,1204.784994,1197.353844,1206.51286,1197.680904,8.831955862
6/22/05,1219.589966,1211.689941,1213.880005,1206.14916,1199.207308,1207.646267,1198.880838,8.76542937
6/23/05,1216.449951,1200.719971,1200.72998,1206.438324,1200.243075,1206.582223,1199.017811,7.564411698
6/24/05,1200.900024,1191.449951,1191.569946,1206.179982,1200.474224,1204.272642,1198.466118,5.806524352
6/27/05,1194.329956,1188.300049,1190.689941,1205.32664,1200.459224,1202.182996,1197.890104,4.29289114
6/28/05,1202.540039,1190.689941,1201.569946,1205.61497,1200.931913,1202.08868,1198.162685,3.925994963
6/29/05,1204.069946,1198.699951,1199.849976,1205.534139,1201.162297,1201.744264,1198.28767,3.456594426
6/30/05,1203.27002,1190.51001,1191.329956,1204.485799,1201.056913,1200.142063,1197.772284,2.369779368
7/1/05,1197.890015,1191.329956,1194.439941,1203.474131,1201.227295,1199.264813,1197.525443,1.739370028
7/5/05,1206.339966,1192.48999,1204.98999,1202.976634,1201.510756,1200.14561,1198.078373,2.067237046
7/6/05,1206.109985,1194.780029,1194.939941,1201.141632,1201.363061,1199.344738,1197.845896,1.498841348
7/7/05,1198.459961,1183.550049,1197.869995,1199.622467,1201.60806,1199.117854,1197.847681,1.270172771
7/8/05,1212.72998,1197.199951,1211.859985,1199.476634,1201.97883,1201.078182,1198.88563,2.192552173
7/11/05,1220.030029,1211.859985,1219.439941,1199.939962,1202.561519,1203.903068,1200.408171,3.494896603
7/12/05,1225.540039,1216.599976,1222.209961,1201.72996,1203.568824,1206.719513,1202.023119,4.696394301
7/13/05,1224.459961,1219.640015,1223.290039,1204.373301,1204.560364,1209.268825,1203.598446,5.670378556
7/14/05,1233.160034,1223.290039,1226.5,1207.357473,1205.684979,1211.919775,1205.294858,6.6249172
7/15/05,1229.530029,1223.5,1227.920044,1209.553314,1206.963825,1214.381355,1206.970797,7.410557343
7/18/05,1227.920044,1221.130005,1221.130005,1211.32665,1207.740746,1215.419609,1208.019628,7.399981041
7/19/05,1230.339966,1221.130005,1229.349976,1214.494985,1208.942284,1217.562742,1209.599653,7.963088679
7/20/05,1236.560059,1222.910034,1235.199951,1217.891652,1210.264592,1220.276159,1211.495972,8.7801871
7/21/05,1235.829956,1224.699951,1227.040039,1219.729156,1211.154208,1221.316756,1212.647384,8.669371662
7/22/05,1234.189941,1226.150024,1233.680054,1222.957499,1212.196519,1223.218802,1214.20536,9.013441998
7/25/05,1238.359985,1228.150024,1229.030029,1225.554169,1212.891522,1224.112837,1215.303483,8.809353321
7/26/05,1234.420044,1229.030029,1231.160034,1227.162506,1213.437678,1225.197021,1216.478043,8.718978222
7/27/05,1237.640015,1230.150024,1236.790039,1228.608348,1214.23345,1226.980562,1217.982635,8.997927154
7/28/05,1245.150024,1235.810059,1243.719971,1230.400848,1215.391526,1229.555856,1219.889104,9.666751495
7/29/05,1245.040039,1234.180054,1234.180054,1231.30835,1216.172297,1230.267271,1220.947693,9.31957774
8/1/05,1239.099976,1233.800049,1235.349976,1232.045848,1217.503836,1231.049226,1222.014529,9.034696607
8/2/05,1244.689941,1235.349976,1244.119995,1233.395844,1219.524992,1233.060113,1223.651971,9.408142287
8/3/05,1245.859985,1240.569946,1245.040039,1235.388346,1221.61538,1234.903179,1225.236272,9.666906461
8/4/05,1245.040039,1235.150024,1235.859985,1235.930847,1222.934228,1235.05038,1226.023214,9.027165749
8/5/05,1235.859985,1225.619995,1226.420044,1235.199188,1223.956153,1233.722636,1226.052609,7.670026983
8/8/05,1232.280029,1222.670044,1223.130005,1234.873352,1225.179232,1232.093,1225.83612,6.256880656
8/9/05,1234.109985,1223.130005,1231.380005,1234.681681,1226.600004,1231.983309,1226.246778,5.736530906
8/10/05,1242.689941,1226.579956,1229.130005,1234.690013,1227.528466,1231.544339,1226.46035,5.083988727
8/11/05,1237.810059,1228.329956,1237.810059,1235.244181,1229.177317,1232.508296,1227.301069,5.207226498
8/12/05,1237.810059,1225.869995,1230.390015,1234.710846,1230.428087,1232.182406,1227.52988,4.652526353
8/15/05,1236.23999,1226.199951,1233.869995,1233.890015,1231.274625,1232.442035,1227.999518,4.442517221
8/16/05,1233.869995,1219.050049,1219.339966,1232.653341,1231.27078,1230.426332,1227.35807,3.068262543
8/17/05,1225.630005,1218.069946,1220.23999,1231.394175,1231.195012,1228.859203,1226.830805,2.028398113
8/18/05,1222.640015,1215.930054,1219.02002,1229.302511,1231.030781,1227.345482,1226.252228,1.093254322
8/19/05,1225.079956,1219.02002,1219.709961,1227.191671,1230.769625,1226.170787,1225.767616,0.403171098
8/22/05,1228.959961,1216.469971,1221.72998,1226.01417,1230.531546,1225.487586,1225.468532,0.019054178
8/23/05,1223.040039,1214.439941,1217.589966,1225.278331,1230.395391,1224.272567,1224.884934,-0.612366796
8/24/05,1224.150024,1209.369995,1209.589966,1224.149994,1229.63539,1222.013706,1223.751974,-1.738267938
8/25/05,1213.72998,1209.569946,1212.369995,1222.565827,1228.757315,1220.530058,1222.908864,-2.3788062
8/26/05,1212.400024,1204.22998,1205.099976,1220.563324,1227.913466,1218.156199,1221.589687,-3.43348805
8/29/05,1214.280029,1201.530029,1212.280029,1218.435822,1227.090388,1217.252173,1220.900083,-3.64790991
8/30/05,1212.280029,1201.069946,1208.410034,1216.604157,1226.297312,1215.891844,1219.974894,-4.083050171
8/31/05,1220.359985,1204.400024,1220.329956,1215.47582,1225.88077,1216.57463,1220.001195,-3.426564573
9/1/05,1227.290039,1216.180054,1221.589966,1215.66332,1225.296152,1217.34622,1220.118882,-2.772661217
9/2/05,1224.449951,1217.75,1218.02002,1215.478322,1224.307692,1217.449882,1219.96341,-2.513528512
9/6/05,1233.609985,1218.02002,1233.390015,1216.675822,1224.277306,1219.90221,1220.957974,-1.055763646
9/7/05,1237.060059,1230.930054,1236.359985,1218.063324,1224.316153,1222.434175,1222.098863,0.335312003
9/8/05,1236.359985,1229.51001,1231.670044,1218.891663,1223.837309,1223.855078,1222.80784,1.04723852
9/9/05,1243.130005,1231.670044,1241.47998,1220.882497,1223.700383,1226.566602,1224.190961,2.375640361
9/12/05,1242.599976,1239.150024,1240.560059,1223.463338,1223.881155,1228.719441,1225.403487,3.315954198
9/13/05,1240.569946,1231.199951,1231.199951,1225.032501,1224.064998,1229.101058,1225.832855,3.268203384
9/14/05,1234.73999,1226.160034,1227.160034,1226.870839,1224.219999,1228.802439,1225.931164,2.871274713
9/15/05,1231.880005,1224.849976,1227.72998,1228.158335,1224.079613,1228.637445,1226.06441,2.573035411
9/16/05,1237.949951,1228.420044,1237.910034,1230.616669,1224.417307,1230.063997,1226.941864,3.122133878
9/19/05,1237.910034,1227.650024,1231.02002,1231.507507,1224.156151,1230.211078,1227.243949,2.967128611
9/20/05,1236.48999,1220.069946,1221.339966,1231.486674,1223.808073,1228.846291,1226.806617,2.039674266
9/21/05,1221.52002,1209.890015,1210.199951,1230.835002,1222.897686,1225.977624,1225.576494,0.40112993
9/22/05,1216.640015,1205.349976,1214.619995,1229.270833,1222.716149,1224.230296,1224.764901,-0.534605056
9/23/05,1218.829956,1209.800049,1215.290039,1227.515004,1222.525766,1222.854872,1224.06306,-1.208187588
9/26/05,1222.560059,1211.839966,1215.630005,1226.178335,1222.395381,1221.743354,1223.438389,-1.695034876
9/27/05,1220.170044,1211.109985,1215.660034,1224.026672,1222.239615,1220.807459,1222.862214,-2.054755824
9/28/05,1220.97998,1212.719971,1216.890015,1222.054169,1222.053462,1220.204775,1222.419829,-2.215054313
9/29/05,1228.699951,1211.540039,1227.680054,1221.760844,1222.441542,1221.354818,1222.809476,-1.45465766
9/30/05,1229.569946,1225.219971,1228.810059,1221.898346,1223.180777,1222.501778,1223.253963,-0.752185153
10/3/05,1233.339966,1225.150024,1226.699951,1221.81251,1223.731929,1223.147651,1223.509222,-0.361570748
10/4/05,1229.880005,1214.02002,1214.469971,1219.859172,1224.092313,1221.812623,1222.839647,-1.027024297
10/5/05,1214.469971,1196.25,1196.390015,1216.973338,1223.481159,1217.901453,1220.880415,-2.978962749
10/6/05,1202.140015,1181.920044,1191.48999,1214.48584,1222.830388,1213.838151,1218.703347,-4.865196149
10/7/05,1199.709961,1191.459961,1195.900024,1213.294179,1221.890775,1211.078439,1217.014212,-5.935772925
10/10/05,1196.52002,1186.119995,1187.329956,1211.020009,1220.573083,1207.424826,1214.815378,-7.390551916
10/11/05,1193.099976,1183.160034,1184.869995,1208.485006,1219.298082,1203.954852,1212.597202,-8.642349417
10/12/05,1190.02002,1173.650024,1177.680054,1205.32251,1217.155391,1199.912576,1210.010746,-10.09817068
10/13/05,1179.560059,1168.199951,1176.839966,1202.087504,1214.866159,1196.362943,1207.553651,-11.19070808
10/14/05,1187.130005,1175.439941,1186.569946,1199.560832,1213.13154,1194.856328,1205.999303,-11.1429745
10/17/05,1191.209961,1184.47998,1190.099976,1196.429159,1211.155386,1194.124582,1204.821575,-10.6969931
10/18/05,1190.099976,1178.130005,1178.140015,1192.206655,1208.754615,1191.665418,1202.845163,-11.17974538
10/19/05,1195.76001,1170.550049,1195.76001,1189.628327,1207.391541,1192.295355,1202.320337,-10.02498194
10/20/05,1197.300049,1173.300049,1177.800049,1186.5725,1205.49308,1190.065308,1200.504019,-10.43871139
10/21/05,1186.459961,1174.920044,1179.589966,1185.172496,1203.641541,1188.453717,1198.95483,-10.50111332
10/24/05,1199.390015,1179.589966,1199.380005,1185.829997,1202.159616,1190.134684,1198.986325,-8.851640342
10/25/05,1201.300049,1189.290039,1196.540039,1185.883331,1200.833463,1191.120123,1198.805118,-7.684994809
10/26/05,1204.01001,1191.380005,1191.380005,1186.220836,1199.681157,1191.160105,1198.25511,-7.095004641
10/27/05,1192.650024,1178.890015,1178.900024,1185.723338,1198.477314,1189.273939,1196.8214,-7.547460918
10/28/05,1198.410034,1178.900024,1198.410034,1187.450836,1197.853854,1190.679492,1196.939076,-6.259584429
10/31/05,1211.430054,1198.410034,1207.01001,1189.965007,1197.535391,1193.191879,1197.685071,-4.493192121
11/1/05,1207.339966,1201.660034,1202.76001,1191.314179,1197.040391,1194.663899,1198.060993,-3.397093395
11/2/05,1215.170044,1201.069946,1214.76001,1193.369181,1197.005775,1197.755609,1199.297957,-1.542348313
11/3/05,1224.699951,1214.76001,1219.939941,1196.852509,1197.12308,1201.168583,1200.826993,0.34159003
11/4/05,1222.52002,1214.449951,1220.140015,1198.884176,1196.833078,1204.087265,1202.257587,1.829677655
11/7/05,1224.180054,1217.290039,1222.810059,1202.63501,1196.602309,1206.967695,1203.779992,3.187702208
11/8/05,1222.810059,1216.079956,1218.589966,1205.88501,1196.290387,1208.755736,1204.877028,3.878708873
11/9/05,1226.589966,1216.530029,1220.650024,1207.657511,1196.528081,1210.585627,1206.045398,4.540229162
11/10/05,1232.410034,1215.050049,1230.959961,1210.525838,1197.857694,1213.72014,1207.890921,5.829218902
11/11/05,1235.699951,1230.719971,1234.719971,1214.137502,1199.520386,1216.950883,1209.878258,7.072625121
11/14/05,1237.199951,1231.780029,1233.76001,1218.709168,1200.976539,1219.536903,1211.647277,7.889625981
11/15/05,1237.939941,1226.410034,1229.01001,1221.259166,1202.579618,1220.994304,1212.933405,8.060898723
11/16/05,1232.23999,1227.180054,1231.209961,1223.275828,1204.361925,1222.565943,1214.287224,8.278719342
11/17/05,1242.959961,1231.209961,1242.800049,1226.612498,1206.86654,1225.678883,1216.399285,9.279597566
11/18/05,1249.579956,1240.709961,1248.27002,1229.404999,1209.613849,1229.154442,1218.76008,10.39436198
11/21/05,1255.890015,1246.900024,1254.849976,1232.314169,1212.240004,1233.107601,1221.433406,11.67419541
11/22/05,1261.900024,1251.400024,1261.22998,1235.738332,1214.975774,1237.434121,1224.3813,13.05282083
11/23/05,1270.640015,1259.51001,1265.609985,1239.304993,1218.340003,1241.768869,1227.435277,14.33359248
11/25/05,1268.780029,1265.540039,1268.25,1243.443329,1221.12808,1245.842889,1230.45859,15.38429976
11/28/05,1268.439941,1257.170044,1257.459961,1246.510824,1224.191923,1247.630131,1232.458691,15.17143995
11/29/05,1266.180054,1257.459961,1257.47998,1248.720825,1227.187693,1249.145493,1234.31212,14.83337251
11/30/05,1260.930054,1249.390015,1249.47998,1249.950826,1229.114615,1249.196952,1235.435665,13.76128693
12/1/05,1266.170044,1249.47998,1264.670044,1252.526662,1231.734999,1251.577428,1237.601175,13.97625306
12/2/05,1266.849976,1261.420044,1265.079956,1255.532491,1234.569613,1253.65474,1239.63664,14.0180998
12/5/05,1265.079956,1258.119995,1262.089966,1258.105825,1237.769226,1254.952467,1241.299849,13.65261757
12/6/05,1272.890015,1262.089966,1263.699951,1259.847483,1240.280377,1256.298234,1242.959116,13.33911756
12/7/05,1264.849976,1253.02002,1257.369995,1260.605815,1242.217299,1256.46312,1244.026589,12.4365314
12/8/05,1263.359985,1250.910034,1255.839966,1260.688314,1244.258836,1256.36725,1244.901654,11.46559656
12/9/05,1263.079956,1254.23999,1259.369995,1260.533315,1245.974605,1256.829211,1245.973383,10.8558283
12/12/05,1263.859985,1255.52002,1260.430054,1260.101654,1247.531917,1257.383187,1247.044247,10.33893961
12/13/05,1272.109985,1258.560059,1267.430054,1260.033325,1249.350764,1258.928859,1248.554307,10.37455172
12/14/05,1275.800049,1267.069946,1272.73999,1261.306661,1251.271146,1261.053648,1250.345839,10.70780908
12/15/05,1275.170044,1267.73999,1270.939941,1262.428324,1253.284607,1262.574616,1251.871328,10.70328818
12/16/05,1275.23999,1267.319946,1267.319946,1263.914988,1255.079604,1263.304667,1253.01567,10.28899684
12/19/05,1270.51001,1259.280029,1259.920044,1263.519155,1256.193453,1262.783956,1253.527105,9.256850511
12/20/05,1263.859985,1257.209961,1259.619995,1263.064158,1257.151147,1262.297193,1253.97843,8.318762151
12/21/05,1269.369995,1259.619995,1262.790039,1263.122498,1258.267686,1262.373015,1254.631142,7.741872932
12/22/05,1268.189941,1262.5,1268.119995,1263.490835,1259.771916,1263.257166,1255.630316,7.626849403
12/23/05,1269.76001,1265.920044,1268.660034,1264.431671,1261.212304,1264.088376,1256.595481,7.492895624
12/27/05,1271.829956,1256.540039,1256.540039,1264.490011,1261.740765,1262.927094,1256.591374,6.335719751
12/28/05,1261.099976,1256.540039,1258.170044,1264.390015,1262.121535,1262.19524,1256.708312,5.486927431
12/29/05,1260.609985,1254.180054,1254.420044,1263.88918,1262.104999,1260.999056,1256.538811,4.460244817
12/30/05,1254.420044,1246.589966,1248.290039,1262.294179,1261.607309,1259.043823,1255.927791,3.116031603
1/3/06,1270.219971,1245.73999,1268.800049,1261.965851,1261.730004,1260.54478,1256.881292,3.663488924
1/4/06,1275.369995,1267.73999,1273.459961,1262.175852,1261.930387,1262.531731,1258.109341,4.422390187
1/5/06,1276.910034,1270.300049,1273.47998,1262.689189,1262.546542,1264.216077,1259.247907,4.968170298
1/6/06,1286.089966,1273.47998,1285.449951,1264.816681,1263.62231,1267.482827,1261.188799,6.294027954
1/9/06,1290.780029,1284.819946,1290.150024,1267.36085,1265.186542,1270.970088,1263.334075,7.636013103
1/10/06,1290.150024,1283.76001,1289.689941,1269.602508,1266.148846,1273.850065,1265.286361,8.5637041
1/11/06,1294.900024,1288.119995,1294.180054,1271.77418,1267.26808,1276.977756,1267.426635,9.551121113
1/12/06,1294.180054,1285.040039,1286.060059,1273.224182,1268.190007,1278.375033,1268.806889,9.568144857
1/13/06,1288.959961,1282.780029,1287.609985,1275.813344,1269.109624,1279.795795,1270.199711,9.596084681
1/17/06,1287.609985,1278.609985,1282.930054,1277.876678,1270.092703,1280.277989,1271.142699,9.135289937
1/18/06,1282.930054,1272.079956,1277.930054,1279.835846,1270.942322,1279.916768,1271.645466,8.271302147
1/19/06,1287.790039,1277.930054,1285.040039,1282.898346,1271.929631,1280.704964,1272.637657,8.067307073
1/20/06,1285.040039,1260.920044,1261.48999,1282.289174,1271.970398,1277.748814,1271.811903,5.936910362
1/23/06,1268.189941,1261.48999,1263.819946,1281.48584,1271.831548,1275.605911,1271.219907,4.386004467
1/24/06,1271.469971,1263.819946,1266.859985,1280.934174,1271.605394,1274.260384,1270.896949,3.363434533
1/25/06,1271.869995,1259.420044,1264.680054,1279.203349,1271.364629,1272.786487,1270.436439,2.350048385
1/26/06,1276.439941,1264.680054,1273.829956,1277.843343,1271.615014,1272.947021,1270.68781,2.259210413
1/27/06,1286.380005,1273.829956,1283.719971,1277.345846,1272.530395,1274.604398,1271.653156,2.951242139
1/30/06,1287.939941,1283.51001,1285.189941,1276.59667,1273.513855,1276.232943,1272.65588,3.577062413
1/31/06,1285.199951,1276.849976,1280.079956,1276.098328,1274.178852,1276.824791,1273.205812,3.618979068
2/1/06,1283.329956,1277.569946,1282.459961,1275.669159,1274.730389,1277.69174,1273.891304,3.800435773
2/2/06,1282.459961,1267.719971,1270.839966,1274.661652,1274.814232,1276.637621,1273.665279,2.972341731
2/3/06,1270.869995,1261.02002,1264.030029,1273.503316,1275.102309,1274.697992,1272.951557,1.746434424
2/6/06,1267.040039,1261.619995,1265.02002,1271.834981,1275.36577,1273.209073,1272.364036,0.845036991
2/7/06,1265.780029,1253.609985,1254.780029,1271.275818,1275.379615,1270.373835,1271.061517,-0.6876815
2/8/06,1266.469971,1254.780029,1265.650024,1271.428324,1276.047307,1269.647095,1270.660666,-1.013570385
2/9/06,1274.560059,1262.800049,1263.780029,1271.171661,1275.854229,1268.74447,1270.150989,-1.406519166
2/10/06,1269.890015,1254.97998,1266.98999,1271.364156,1275.605384,1268.47455,1269.916841,-1.442291046
2/13/06,1266.98999,1258.339966,1262.859985,1270.449992,1275.196923,1267.61077,1269.394111,-1.783340171
2/14/06,1278.209961,1260.800049,1275.530029,1269.767497,1274.815387,1268.829118,1269.848623,-1.019505176
2/15/06,1281,1271.060059,1280,1269.335002,1274.425002,1270.547715,1270.600577,-0.052861779
2/16/06,1289.390015,1280,1289.380005,1270.110006,1274.413081,1273.444991,1271.991646,1.453344834
2/17/06,1289.469971,1284.069946,1287.23999,1270.508341,1274.146156,1275.567298,1273.121153,2.446145459
2/21/06,1291.920044,1281.329956,1283.030029,1271.52418,1274.029616,1276.715411,1273.855144,2.86026706
2/22/06,1294.170044,1283.030029,1292.670044,1273.910848,1274.224234,1279.16997,1275.24884,3.921129716
2/23/06,1293.839966,1285.140015,1287.790039,1275.808349,1274.411156,1280.496134,1276.177818,4.318316529
2/24/06,1292.109985,1285.619995,1289.430054,1278.695852,1274.853464,1281.870583,1277.159465,4.711118601
2/27/06,1297.569946,1289.430054,1294.119995,1281.068349,1275.202693,1283.755108,1278.4158,5.339307899
2/28/06,1294.119995,1278.660034,1280.660034,1282.475016,1275.940002,1283.278943,1278.58204,4.696903105
3/1/06,1291.800049,1280.660034,1291.23999,1284.49585,1276.994619,1284.503719,1279.519666,4.984053639
3/2/06,1291.23999,1283.209961,1289.140015,1286.685852,1277.851544,1285.216996,1280.232284,4.984711423
3/3/06,1297.329956,1284.199951,1287.22998,1287.660848,1278.718849,1285.526686,1280.750632,4.776053488
3/6/06,1288.22998,1275.670044,1278.26001,1287.515849,1278.889235,1284.408735,1280.566142,3.842593927
3/7/06,1278.26001,1271.109985,1275.880005,1286.390849,1278.587698,1283.096623,1280.21902,2.877602773
3/8/06,1280.329956,1268.420044,1278.469971,1285.660014,1278.329238,1282.38483,1280.089461,2.295369353
3/9/06,1282.73999,1272.22998,1272.22998,1284.76001,1278.027316,1280.822546,1279.507277,1.315268452
3/10/06,1284.369995,1271.109985,1281.420044,1283.82251,1277.987319,1280.914469,1279.648964,1.265504836
3/13/06,1287.369995,1281.579956,1284.130005,1283.517507,1278.498474,1281.409166,1279.980893,1.428273765
3/14/06,1298.140015,1282.670044,1297.47998,1284.188334,1279.785011,1283.881599,1281.277121,2.604477926
3/15/06,1304.400024,1294.969971,1303.02002,1284.930003,1281.246549,1286.825972,1282.887706,3.938265255
3/16/06,1310.449951,1303.02002,1305.329956,1286.98583,1283.190777,1289.672739,1284.550095,5.122643211
3/17/06,1309.790039,1305.319946,1307.25,1288.319997,1284.790776,1292.376933,1286.23157,6.145362861
3/20/06,1310,1303.589966,1305.079956,1289.648326,1286.379235,1294.331244,1287.627747,6.703497391
3/21/06,1310.880005,1295.819946,1297.22998,1290.481659,1287.542311,1294.777203,1288.339023,6.438180236
3/22/06,1305.969971,1295.810059,1305.040039,1292.713328,1289.164621,1296.356101,1289.576135,6.779965743
3/23/06,1305.040039,1298.109985,1301.670044,1294.862498,1290.170006,1297.173631,1290.47198,6.701650335
3/24/06,1306.530029,1298.890015,1302.949951,1296.902496,1291.052697,1298.062295,1291.396275,6.666020869
3/27/06,1303.73999,1299.089966,1301.609985,1299.35083,1291.523081,1298.608094,1292.152846,6.45524812
3/28/06,1306.23999,1291.839966,1293.22998,1300.334991,1291.753465,1297.780692,1292.232633,5.548058268
3/29/06,1305.599976,1293.22998,1302.890015,1301.898326,1292.51731,1298.566741,1293.022069,5.544672334
3/30/06,1310.150024,1296.719971,1300.25,1302.129161,1292.808847,1298.825704,1293.557471,5.268232901
3/31/06,1303,1294.869995,1294.869995,1301.449992,1293.081153,1298.217134,1293.654695,4.56243827
4/3/06,1309.189941,1296.650024,1297.810059,1300.823334,1293.403461,1298.154507,1293.9625,4.192006689
4/4/06,1307.550049,1294.709961,1305.930054,1300.713338,1293.857694,1299.350745,1294.848986,4.501759249
4/5/06,1312.810059,1304.819946,1311.560059,1301.253347,1295.046157,1301.229101,1296.086843,5.142257987
4/6/06,1311.98999,1302.439941,1309.040039,1302.237518,1295.730774,1302.430784,1297.046339,5.384444771
4/7/06,1314.069946,1294.180054,1295.5,1301.442515,1295.975389,1301.364509,1296.931795,4.432713986
4/10/06,1300.73999,1293.170044,1296.619995,1301.021678,1296.336543,1300.634584,1296.908699,3.725885034
4/11/06,1300.709961,1282.959961,1286.569946,1299.656677,1296.656156,1298.470794,1296.142865,2.327928129
4/12/06,1290.930054,1286.449951,1288.119995,1298.532511,1297.126925,1296.878363,1295.548579,1.329784285
4/13/06,1292.089966,1283.369995,1289.119995,1298.190013,1297.536541,1295.684768,1295.072387,0.612380597
4/17/06,1292.449951,1280.73999,1285.329956,1296.726674,1298.040386,1294.09172,1294.350726,-0.259005809
4/18/06,1309.02002,1285.329956,1307.280029,1297.31251,1299.035001,1296.120691,1295.308452,0.812238651
4/19/06,1310.390015,1302.790039,1309.930054,1298.567515,1300.027311,1298.245208,1296.391534,1.853674469
