Date,Open,High,Low,Close,Adj Close,Volume,DJI 12 day SMA,DJI 26 day SMA,DJI 12 day EMA,DJI 26 day EMA,DJI MACD
10/9/06,11849.55957,11872.94043,11813.21973,11857.80957,11857.80957,177940000,11721.92244,11595.9612,11740.05595,11617.88035,122.1755971
10/10/06,11857.73047,11877.90039,11829.70996,11867.16992,11867.16992,227210000,11751.84497,11611.46195,11759.61195,11636.34625,123.2656988
10/11/06,11865.49023,11875.98047,11794.16992,11852.12988,11852.12988,256040000,11774.87166,11626.18694,11773.84547,11652.33022,121.5152546
10/12/06,11854.12988,11959.62988,11854.04981,11947.7002,11947.7002,291010000,11798.06421,11647.01386,11800.59235,11674.20948,126.3828772
10/13/06,11947.21973,11960.50977,11908.79981,11960.50977,11960.50977,295100000,11820.67,11671.20883,11825.19503,11695.41691,129.7781271
10/16/06,11961.30957,11997.25,11945.54004,11980.59961,11980.59961,271740000,11842.51579,11693.84304,11849.10343,11716.54155,132.5618787
10/17/06,11977.40039,11979.08008,11887.19043,11950.01953,11950.01953,238130000,11865.09489,11715.11918,11864.62898,11733.83622,130.7927676
10/18/06,11947.62012,12049.50977,11947.62012,11992.67969,11992.67969,344650000,11891.95573,11734.14186,11884.32909,11753.00981,131.3192855
10/19/06,11988.91992,12027.74023,11966.91016,12011.73047,12011.73047,260150000,11915.65495,11752.15764,11903.9293,11772.1743,131.7550038
10/20/06,12013.00977,12048.87012,11941.94043,12002.37012,12002.37012,313840000,11928.3016,11770.42612,11919.07404,11789.22584,129.8482023
10/23/06,12116.50977,12125.16016,11971.79004,12116.91016,12116.91016,288780000,11949.15324,11791.81614,11949.51037,11813.49875,136.011615
10/24/06,12116.50977,12133.79981,12079.04981,12127.87988,12127.87988,257650000,11972.2924,11813.84998,11976.95183,11836.78625,140.1655877
10/25/06,12127.24023,12147.96973,12081.76953,12134.67969,12134.67969,238470000,11995.36491,11836.68727,12001.21766,11858.85243,142.3652306
10/26/06,12134.83984,12167.01953,12096.09961,12163.66016,12163.66016,237150000,12020.07243,11857.85919,12026.20881,11881.43078,144.778034
10/27/06,12164.78027,12164.86035,12073.53027,12090.25977,12090.25977,277340000,12039.91659,11879.28339,12036.0628,11896.89959,139.1632131
10/30/06,12089.13965,12117.23047,12049.91992,12086.5,12086.5,206240000,12051.48324,11901.52956,12043.82237,11910.94407,132.878307
10/31/06,12086.17969,12113.38965,12025.33984,12080.73047,12080.73047,277410000,12061.50163,11920.94959,12049.50054,11923.52084,125.9797051
11/1/06,12080.25,12123.95996,12007.16992,12031.01953,12031.01953,245720000,12065.70329,11934.85844,12046.65731,11931.4837,115.1736065
11/2/06,12023.98047,12032.54981,11979,12018.54004,12018.54004,222140000,12071.41333,11947.52381,12042.33157,11937.93232,104.3992551
11/3/06,12018.29981,12061.51953,11965.30957,11986.04004,11986.04004,197740000,12070.86003,11957.81573,12033.67134,11941.49585,92.17548407
11/6/06,11985.16016,12117.70996,11984.75977,12105.54981,12105.54981,211250000,12078.6783,11974.21879,12044.72956,11953.648,91.08156519
11/7/06,12104.75,12196.32031,12101.05957,12156.76953,12156.76953,222400000,12091.54492,11992.92725,12061.96648,11968.69404,93.27244375
11/8/06,12147.37988,12193.75,12102.90039,12176.54004,12176.54004,252650000,12096.51408,12010.20418,12079.59318,11984.09004,95.50314476
11/9/06,12174.7002,12187.03027,12090.09961,12103.29981,12103.29981,275340000,12094.46574,12019.923,12083.24036,11992.92039,90.31996426
11/10/06,12102.74023,12127.08008,12074.00977,12108.42969,12108.42969,204440000,12092.27824,12029.22067,12087.11564,12001.47664,85.63900196
11/13/06,12097.7002,12164.7002,12084.80957,12131.87988,12131.87988,194050000,12089.62988,12040.05412,12094.00244,12011.13614,82.86630913
11/14/06,12132.44043,12228.00977,12084.96973,12218.00977,12218.00977,255300000,12100.27572,12053.90798,12113.08049,12026.46011,86.62038594
11/15/06,12214.37012,12291.73047,12205.75977,12251.70996,12251.70996,258840000,12114.04321,12068.69798,12134.4081,12043.14528,91.26282195
11/16/06,12250.04981,12325.91016,12250.04981,12305.82031,12305.82031,223350000,12132.8007,12086.14761,12160.77921,12062.60269,98.1765213
11/17/06,12304.62012,12342.55957,12277.40039,12342.55957,12342.55957,285110000,12158.76237,12101.33451,12188.74542,12083.34024,105.4051835
11/20/06,12340.70996,12355.23047,12302.51953,12316.54004,12316.54004,228960000,12183.5957,12115.02798,12208.40613,12100.6143,107.7918345
11/21/06,12312.12988,12339.84961,12296.03027,12321.58984,12321.58984,216660000,12211.55819,12128.14299,12225.81901,12116.98286,108.8361542
11/22/06,12321.91016,12361,12302.75977,12326.9502,12326.9502,177740000,12230.00822,12142.64032,12241.37765,12132.53599,108.8416618
11/24/06,12321.70996,12324.11035,12258.86035,12280.16992,12280.16992,77630000,12240.29159,12153.69764,12247.3457,12143.47184,103.8738563
11/27/06,12279.12988,12279.53027,12110.80957,12121.70996,12121.70996,236740000,12235.72241,12157.92762,12228.01712,12141.85985,86.15727268
11/28/06,12118.94043,12149.19043,12072.59961,12136.4502,12136.4502,222630000,12238.48494,12163.08455,12213.9299,12141.45913,72.47076833
11/29/06,12134.40039,12240.66992,12134.40039,12226.73047,12226.73047,219270000,12248.34334,12167.30841,12215.89922,12147.77553,68.12369113
11/30/06,12226.73047,12275.12012,12162.48047,12221.92969,12221.92969,294890000,12255.84749,12170.92571,12216.82698,12153.26843,63.55855477
12/1/06,12220.96973,12248.04004,12089.98047,12194.12988,12194.12988,275410000,12253.8575,12173.21225,12213.33512,12156.2952,57.03991871
12/4/06,12195.57031,12309.96973,12195.57031,12283.84961,12283.84961,270630000,12256.53581,12177.83492,12224.18351,12165.74368,58.43982679
12/5/06,12283.69043,12335.37012,12276.08008,12331.59961,12331.59961,233170000,12258.68408,12187.11723,12240.70906,12178.0293,62.67975675
12/6/06,12328.71973,12335.4502,12294.83008,12309.25,12309.25,220840000,12255.90828,12195.68453,12251.25382,12187.74935,63.50446518
12/7/06,12310.12988,12360.75977,12264.46973,12278.41016,12278.41016,251340000,12252.73079,12203.2876,12255.43172,12194.46497,60.96674816
12/8/06,12278.41016,12332.87988,12243.08008,12307.49023,12307.49023,240800000,12251.55583,12213.92109,12263.44072,12202.83721,60.60350887
12/11/06,12306.20996,12354.58984,12297.62988,12328.48047,12328.48047,213850000,12251.68335,12225.84187,12273.44684,12212.14412,61.30271611
12/12/06,12328.24023,12333.91992,12252.04981,12315.58008,12315.58008,248140000,12254.6342,12238.51649,12279.92887,12219.80604,60.12283058
12/13/06,12312.70996,12368.61035,12301.55957,12317.5,12317.5,213520000,12270.95003,12246.66842,12285.70905,12227.04263,58.66641454
12/14/06,12317.5,12431.25977,12307.00977,12416.75977,12416.75977,253900000,12294.30916,12256.66804,12305.8707,12241.09575,64.77494269
12/15/06,12417.95996,12486.29981,12417.87988,12445.51953,12445.51953,417750000,12312.54159,12267.01341,12327.35513,12256.23825,71.11687686
12/18/06,12446.24023,12490.7002,12428.94043,12441.26953,12441.26953,237310000,12330.81991,12280.01224,12344.88042,12269.94428,74.93614861
12/19/06,12439.50977,12491.91016,12397.61035,12471.32031,12471.32031,233450000,12353.91911,12293.96958,12364.33271,12284.86102,79.47169572
12/20/06,12471.32031,12498.46973,12456.58008,12463.87012,12463.87012,193300000,12368.92082,12306.73843,12379.64616,12298.12095,81.52520906
12/21/06,12461.62012,12483.73047,12396.00977,12421.25,12421.25,192090000,12376.39168,12314.55536,12386.04675,12307.24162,78.80512946
12/22/06,12413.08008,12420.20996,12341.7002,12343.21973,12343.21973,143650000,12379.22249,12318.07497,12379.45798,12309.90667,69.55131164
12/26/06,12341.94043,12418.2002,12337.04981,12407.62988,12407.62988,110210000,12389.9908,12321.99072,12383.79212,12317.14542,66.64669404
12/27/06,12408.42969,12519.21973,12407.79004,12510.57031,12510.57031,143650000,12406.91414,12328.45267,12403.29646,12331.47319,71.82326219
12/28/06,12510.57031,12529.87988,12478.12988,12501.51953,12501.51953,126740000,12421.33407,12335.56727,12418.4077,12344.06922,74.33847957
12/29/06,12500.48047,12526.03027,12451.12988,12463.15039,12463.15039,161560000,12433.63159,12341.01191,12425.29119,12352.89005,72.40114321
1/3/07,12459.54004,12580.34961,12404.82031,12474.51953,12474.51953,327200000,12446.71655,12346.68765,12432.86478,12361.89964,70.96514278
1/4/07,12473.16016,12510.41016,12403.86035,12480.69043,12480.69043,259060000,12452.04411,12354.39998,12440.22257,12370.69896,69.5236171
1/5/07,12480.04981,12480.12988,12365.41016,12398.00977,12398.00977,235220000,12448.08496,12365.02689,12433.72829,12372.72198,61.00631617
1/8/07,12392.00977,12445.91992,12337.37012,12423.49023,12423.49023,223500000,12446.60335,12376.06689,12432.15321,12376.48259,55.67061841
1/9/07,12424.76953,12466.42969,12369.16992,12416.59961,12416.59961,225190000,12442.04329,12383.36955,12429.76035,12379.45422,50.30612593
1/10/07,12417,12451.61035,12355.62988,12442.16016,12442.16016,226570000,12440.23413,12391.83996,12431.66801,12384.09911,47.5689048
1/11/07,12442.95996,12544.45996,12442.95996,12514.98047,12514.98047,261720000,12448.045,12404.18036,12444.48531,12393.79402,50.69129036
1/12/07,12514.66016,12561.04004,12489.66016,12556.08008,12556.08008,256530000,12465.78337,12414.65077,12461.65374,12405.81521,55.8385266
1/16/07,12555.83984,12585.08008,12538.92969,12582.58984,12582.58984,242720000,12480.36336,12424.30424,12480.25929,12418.90963,61.34966423
1/17/07,12571.45996,12614,12550.54981,12577.15039,12577.15039,272720000,12485.9117,12434.6081,12495.16561,12430.63117,64.53444915
1/18/07,12575.05957,12611.91016,12547.33984,12567.92969,12567.92969,250690000,12491.44588,12445.74346,12506.36009,12440.80143,65.55866104
1/19/07,12567.92969,12586.83984,12523.54981,12565.53027,12565.53027,287480000,12499.97754,12455.66808,12515.46319,12450.0406,65.42259267
1/22/07,12565.53027,12572.58008,12450.88965,12477.16016,12477.16016,293400000,12500.19759,12461.38653,12509.57042,12452.04946,57.52096177
1/23/07,12477.80957,12554.23047,12468.34961,12533.79981,12533.79981,236760000,12504.62337,12469.7796,12513.29802,12458.10504,55.19297837
1/24/07,12534.37012,12623.4502,12531.08008,12621.76953,12621.76953,216920000,12523.27002,12481.48227,12529.98594,12470.22833,59.75760795
1/25/07,12621.76953,12622.65039,12487.33984,12502.55957,12502.55957,275780000,12529.85913,12484.78226,12525.7665,12472.62324,53.14325978
1/26/07,12503.28027,12539.08984,12431.33984,12487.01953,12487.01953,247020000,12535.72746,12486.37842,12519.80543,12473.68963,46.11579574
1/29/07,12487.09961,12542.7002,12481.49023,12490.78027,12490.78027,234510000,12539.77913,12488.28268,12515.34002,12474.95561,40.38441392
1/30/07,12492.23047,12538.4502,12459.45996,12523.30957,12523.30957,244040000,12540.47323,12490.28226,12516.5661,12478.53738,38.0287235
1/31/07,12520.03027,12657.01953,12505.2002,12621.69043,12621.69043,258410000,12545.94076,12496.35228,12532.73908,12489.14131,43.59776714
2/1/07,12617.2002,12682.57031,12616.08008,12673.67969,12673.67969,235130000,12553.53158,12506.06111,12554.42225,12502.81082,51.61142856
2/2/07,12673.83984,12683.92969,12638.34961,12653.49023,12653.49023,203610000,12559.89323,12517.99459,12569.66348,12513.97226,55.69121905
2/5/07,12653.41016,12681.20996,12629.86035,12661.74023,12661.74023,204140000,12567.71077,12527.76807,12583.82913,12524.91803,58.911098
2/6/07,12661.66016,12680.57031,12633.94043,12666.30957,12666.30957,201010000,12576.10905,12533.75804,12596.51843,12535.39148,61.12694907
2/7/07,12656.86035,12700.28027,12630.5,12666.87012,12666.87012,194020000,12591.91821,12540.11768,12607.34177,12545.13064,62.21112732
2/8/07,12665.66992,12665.83008,12575.86035,12637.62988,12637.62988,193820000,12600.57072,12546.82843,12612.00148,12551.98243,60.01904172
2/9/07,12638.03027,12675.67969,12545.09961,12580.83008,12580.83008,220330000,12597.1591,12550.91729,12607.20588,12554.1193,53.08657948
2/12/07,12580.11035,12607.50977,12536.20996,12552.54981,12552.54981,174980000,12601.32495,12553.68111,12598.79725,12554.00304,44.79421174
2/13/07,12549.19043,12658.21973,12549.19043,12654.84961,12654.84961,204940000,12615.31079,12563.55957,12607.42069,12561.47315,45.94753521
2/14/07,12651.29004,12759.40039,12651.20996,12741.86035,12741.86035,210880000,12636.23413,12575.80457,12628.10372,12574.83517,53.26854551
2/15/07,12741.7002,12779.03027,12728.71973,12765.00977,12765.00977,183280000,12656.37581,12589.20497,12649.16618,12588.92218,60.24400774
2/16/07,12764.12988,12769.16992,12744.01953,12767.57031,12767.57031,243560000,12668.53247,12601.72074,12667.3822,12602.15537,65.22683224
2/20/07,12766.84961,12795.92969,12704.67969,12786.63965,12786.63965,205760000,12677.9458,12612.16917,12685.7295,12615.82087,69.90862935
2/21/07,12782.87012,12782.87012,12707.16992,12738.41016,12738.41016,213470000,12685.02246,12619.18187,12693.83422,12624.90156,68.9326576
2/22/07,12735.76953,12763.73047,12650.61035,12686.01953,12686.01953,206860000,12687.04574,12623.15993,12692.63196,12629.42882,63.20314089
2/23/07,12679.88965,12682.12988,12628.01953,12647.48047,12647.48047,215430000,12685.47664,12625.86493,12685.68558,12630.76598,54.91959846
2/26/07,12647.87988,12697.23047,12608.46973,12632.25977,12632.25977,230080000,12682.59245,12628.33917,12677.46622,12630.87663,46.58959206
2/27/07,12628.90039,12629.37988,12086.05957,12216.24023,12216.24023,393300000,12647.47664,12614.90494,12606.50838,12600.16282,6.345554954
2/28/07,12214.91992,12353.46973,12186.04004,12268.62988,12268.62988,412820000,12621.45996,12606.88454,12554.52707,12575.60483,-21.07775631
3/1/07,12268.62988,12289.21973,12059.54004,12234.33984,12234.33984,372010000,12594.94246,12595.36685,12505.2675,12550.32594,-45.05844196
3/2/07,12233.78027,12247.40039,12107.37012,12114.09961,12114.09961,315180000,12549.87996,12575.84108,12445.08782,12518.01288,-72.92505553
3/5/07,12111.61035,12188.83984,12039.11035,12050.41016,12050.41016,278770000,12492.25911,12558.45072,12384.36818,12483.37564,-99.0074578
3/6/07,12051.16992,12224.41016,12050.61035,12207.58984,12207.58984,278810000,12445.80745,12547.70343,12357.17151,12462.94706,-105.7755476
3/7/07,12204.45996,12256.94043,12178.99023,12192.4502,12192.4502,263540000,12397.88078,12536.22919,12331.82977,12442.91026,-111.080484
3/8/07,12193.33008,12303.63965,12193.33008,12260.7002,12260.7002,241070000,12354.05249,12526.12883,12320.88676,12429.41321,-108.5264544
3/9/07,12262.05957,12330.87988,12228.5,12276.32031,12276.32031,211040000,12315.545,12512.84537,12314.03038,12418.073,-104.0426159
3/12/07,12275.67969,12349.9502,12246.51953,12318.62012,12318.62012,219580000,12284.92839,12499.18923,12314.7365,12410.70612,-95.96962294
3/13/07,12307.49023,12307.57031,12071.48047,12075.95996,12075.95996,312340000,12237.30168,12476.97652,12278.00165,12385.91011,-107.9084628
3/14/07,12074.51953,12142.94043,11939.61035,12133.40039,12133.40039,333450000,12195.73006,12456.65576,12255.7553,12367.20568,-111.4503861
3/15/07,12133.16016,12188.12012,12105.91992,12159.67969,12159.67969,232600000,12191.01668,12437.17,12240.97444,12351.83339,-110.8589532
3/16/07,12159.67969,12190.36035,12082.12988,12110.41016,12110.41016,388660000,12177.83171,12415.76769,12220.88762,12333.95019,-113.062563
3/19/07,12110.41016,12234.66992,12110.41016,12226.16992,12226.16992,208480000,12177.15088,12399.94231,12221.70028,12325.96646,-104.2661784
3/20/07,12226.80957,12294.03027,12213.11035,12288.09961,12288.09961,196620000,12191.65088,12388.68344,12231.91557,12323.16151,-91.24594551
3/21/07,12288.98047,12480.4502,12263.50977,12447.51953,12447.51953,246000000,12224.74333,12384.64382,12265.08541,12332.37322,-67.28780981
3/22/07,12446.71973,12476.28027,12408.50977,12461.13965,12461.13965,232700000,12245.87248,12377.19343,12295.2476,12341.91147,-46.66387297
3/23/07,12460.5,12511.04981,12448.65039,12481.00977,12481.00977,206410000,12269.91911,12367.16072,12323.82639,12352.21505,-28.38865523
3/26/07,12480.37012,12486.78027,12367.16992,12469.07031,12469.07031,219960000,12287.28328,12355.77843,12346.17161,12360.87099,-14.69938225
3/27/07,12468.66992,12468.66992,12377.26953,12397.29004,12397.29004,209340000,12297.3641,12341.53688,12354.03598,12363.5687,-9.532715791
3/28/07,12396.49023,12396.49023,12257.41992,12300.36035,12300.36035,224830000,12295.84245,12322.83383,12345.77819,12358.8866,-13.10840553
3/29/07,12301.48047,12381.91016,12267.58984,12348.75,12348.75,208160000,12318.57495,12307.84691,12346.2354,12358.13574,-11.90034544
3/30/07,12348.91016,12416.67969,12242.59961,12354.34961,12354.34961,233630000,12336.98739,12295.09037,12347.48374,12357.85529,-10.3715507
4/2/07,12354.51953,12394.98047,12324.28027,12382.29981,12382.29981,209420000,12355.53906,12284.89111,12352.84005,12359.66599,-6.825937459
4/3/07,12379.04981,12534.26953,12379.04981,12510.29981,12510.29981,220470000,12388.8632,12280.20035,12377.06463,12370.82405,6.240579322
4/4/07,12511.36035,12541.50977,12495.75,12530.04981,12530.04981,210130000,12414.18652,12292.26994,12400.60081,12382.61855,17.98225966
4/5/07,12523.21973,12572.46973,12500.38965,12560.2002,12560.2002,164930000,12436.86157,12303.48419,12425.15456,12395.77275,29.38181514
4/9/07,12562.63965,12593.59961,12555.32031,12569.13965,12569.13965,191590000,12446.99658,12316.3611,12447.30611,12408.61474,38.69137406
4/10/07,12568.49023,12588.55957,12549.46973,12573.84961,12573.84961,214690000,12456.38908,12334.0438,12466.77434,12420.85436,45.91998407
4/11/07,12573.12012,12580.03027,12455.84961,12484.62012,12484.62012,245470000,12456.68994,12350.74418,12469.51985,12425.57775,43.94209815
4/12/07,12483.63965,12557.34961,12428.21973,12552.95996,12552.95996,218300000,12463.68075,12364.02764,12482.35679,12435.01347,47.34331926
4/13/07,12551.91016,12615.37988,12530.20996,12612.12988,12612.12988,224240000,12481.58407,12380.16917,12502.32188,12448.1332,54.18867637
4/16/07,12611.63965,12731.17969,12611.30957,12720.45996,12720.45996,225020000,12516.59237,12397.85224,12535.88158,12468.30556,67.57602874
4/17/07,12719.55957,12790.01953,12707.4502,12773.04004,12773.04004,256880000,12551.94987,12416.95684,12572.3675,12490.87848,81.48902011
4/18/07,12771.08008,12838.45996,12728.99023,12803.83984,12803.83984,261950000,12589.40739,12435.61914,12607.97863,12514.0608,93.91782663
4/19/07,12799.76953,12830.08008,12734.91992,12808.62988,12808.62988,262590000,12624.9349,12463.79875,12638.84805,12535.88074,102.9673183
4/20/07,12811.15039,12966.29004,12810.16992,12961.98047,12961.98047,415650000,12662.57495,12495.66722,12688.56073,12567.44368,121.1170543
4/23/07,12961.98047,12983.91992,12916.62988,12919.40039,12919.40039,223290000,12695.02083,12524.88724,12724.07453,12593.51455,130.5599803
4/24/07,12919.63965,12989.86035,12901.67969,12953.94043,12953.94043,238400000,12727.83252,12557.33072,12759.43851,12620.21276,139.2257518
4/25/07,12951.41992,13107.4502,12951.41992,13089.88965,13089.88965,250170000,12771.22835,12590.55071,12810.27715,12655.00364,155.2735075
4/26/07,13088.83984,13132.79981,13068.12012,13105.5,13105.5,251620000,12815.53255,12621.98918,12855.69605,12688.37374,167.3223071
4/27/07,13104.04004,13148,13073.40039,13120.94043,13120.94043,270910000,12868.55924,12647.88999,12896.50288,12720.41572,176.0871581
4/30/07,13120.20996,13162.05957,13061.53027,13062.91016,13062.91016,264090000,12911.05509,12671.03501,12922.104,12745.78568,176.3183197
5/1/07,13062.75,13137.75977,13041.29981,13136.13965,13136.13965,248960000,12954.72257,12696.23231,12955.03256,12774.70079,180.3317725
5/2/07,13133.94043,13256.33008,13130.53027,13211.87988,13211.87988,251340000,12995.67424,12724.80191,12994.54753,12807.08442,187.4631087
5/3/07,13206.65039,13246.82031,13196.03027,13241.37988,13241.37988,247240000,13034.70256,12757.2669,13032.52174,12839.25446,193.2672826
5/4/07,13243.08008,13284.53027,13228.78027,13264.62012,13264.62012,236320000,13073.10091,12794.35382,13068.22918,12870.76302,197.4661579
5/7/07,13264.12988,13317.69043,13260.79981,13312.96973,13312.96973,206190000,13115.12923,12831.43919,13105.88157,12903.51908,202.3624974
5/8/07,13309.40039,13314.42969,13237.55957,13309.07031,13309.07031,225600000,13144.05339,12868.15922,13137.14138,12933.55991,203.5814711
5/9/07,13300.62012,13369.29004,13278.34961,13362.87012,13362.87012,237040000,13181.0092,12905.87346,13171.86888,12965.36066,206.508213
5/10/07,13359.04981,13359.12988,13210.90039,13215.12988,13215.12988,224640000,13202.77498,12932.98231,13178.52442,12983.86209,194.6623287
5/11/07,13212.2002,13333.4502,13212.04004,13326.21973,13326.21973,257840000,13222.46916,12963.60423,13201.24677,13009.22191,192.024859
5/14/07,13325.80957,13383.75977,13297.04004,13346.78027,13346.78027,199620000,13242.57585,12993.85731,13223.63654,13034.22624,189.4103054
5/15/07,13346.04981,13481.59961,13339.46973,13383.83984,13383.83984,265250000,13264.48413,13025.19193,13248.2832,13060.12354,188.159663
5/16/07,13486.95996,13489.57031,13363.92969,13487.53027,13487.53027,237790000,13299.86914,13060.3335,13285.09044,13091.7833,193.3071465
5/17/07,13487.53027,13516.70996,13447.79004,13476.71973,13476.71973,195800000,13328.25081,13098.49117,13314.57187,13120.29711,194.274765
5/18/07,13476.40039,13558.48047,13476.40039,13556.53027,13556.53027,282930000,13356.97168,13137.09003,13351.79624,13152.61068,199.1855664
5/21/07,13556.53027,13586.03027,13529.13965,13542.87988,13542.87988,215550000,13382.09668,13172.88811,13381.19373,13181.51951,199.6742195
5/22/07,13544.99023,13586.67969,13528.98047,13539.9502,13539.9502,201290000,13405.04085,13204.40696,13405.6178,13208.06993,197.5478703
5/23/07,13540.83984,13609.75977,13505.16992,13525.65039,13525.65039,208260000,13422.76424,13233.35352,13424.08435,13231.59441,192.4899443
5/24/07,13522.59961,13624.54981,13423.90039,13441.12988,13441.12988,240810000,13433.76921,13257.86467,13426.70674,13247.11555,179.5911875
5/25/07,13441.94043,13516.13965,13440.07031,13507.28027,13507.28027,183470000,13445.80339,13284.73584,13439.10267,13266.38701,172.7156549
5/29/07,13507.28027,13564.66016,13465.34961,13521.33984,13521.33984,205620000,13471.32088,13306.24966,13451.75454,13285.27241,166.4821332
5/30/07,13517.88965,13636.08984,13456.73047,13633.08008,13633.08008,224780000,13496.89258,13333.69888,13479.65078,13311.03594,168.6148385
5/31/07,13633,13673.07031,13614.71973,13627.63965,13627.63965,243510000,13520.29753,13359.61039,13502.4183,13334.48807,167.9302304
6/1/07,13628.69043,13692,13624.38965,13668.11035,13668.11035,212780000,13543.98674,13381.84965,13527.90938,13359.20083,168.708554
6/4/07,13667.20996,13690.37988,13618.78027,13676.32031,13676.32031,177830000,13559.71924,13403.80427,13550.74183,13382.69116,168.0506727
6/5/07,13673.19043,13673.50977,13551,13595.45996,13595.45996,223040000,13569.61426,13422.05503,13557.62154,13398.45181,159.1697328
6/6/07,13590.66016,13591.07031,13437.30957,13465.66992,13465.66992,236830000,13562.04256,13437.54579,13543.47514,13403.43093,140.0442101
6/7/07,13463.48047,13480.21973,13259.82031,13266.73047,13266.73047,298880000,13539.03011,13442.56851,13500.89904,13393.30497,107.5940668
6/8/07,13267.13965,13431.21973,13251.53027,13424.38965,13424.38965,242000000,13529.40007,13450.74196,13489.12836,13395.60754,93.52082277
6/11/07,13424.38965,13478.11035,13381.63965,13424.95996,13424.95996,183300000,13521.0092,13457.80273,13479.2563,13397.78179,81.47450757
6/12/07,13424.38965,13449.5,13294.61035,13295.00977,13295.00977,233420000,13508.83252,13458.97157,13450.91068,13390.16905,60.7416296
6/13/07,13287.62012,13485.12012,13287.62012,13482.34961,13482.34961,253050000,13506.75496,13465.48618,13455.74744,13396.99724,58.75019838
6/14/07,13482.42969,13581.61035,13479.34961,13553.73047,13553.73047,228680000,13509.45418,13474.89618,13470.82175,13408.60711,62.21464197
6/15/07,13556.65039,13688.66016,13556.49023,13639.48047,13639.48047,425080000,13509.98755,13485.53504,13496.76925,13425.70884,71.0604067
6/18/07,13639,13667.94043,13608.75977,13612.98047,13612.98047,174380000,13508.76595,13500.83699,13514.6479,13439.58081,75.06708384
6/19/07,13611.67969,13652.16992,13577.21973,13635.41992,13635.41992,233720000,13506.04175,13512.7293,13533.22821,13454.08741,79.14079484
6/20/07,13636.55957,13674.36035,13483.25,13489.41992,13489.41992,274670000,13490.46672,13518.21544,13526.48847,13456.70464,69.78383571
6/21/07,13486.66016,13564.20996,13398.87012,13545.83984,13545.83984,241170000,13486.33171,13524.44621,13529.46561,13463.30724,66.15836195
6/22/07,13545.03027,13545.11035,13359.69043,13360.25977,13360.25977,380870000,13477.54753,13519.55119,13503.43394,13455.6741,47.75984083
6/25/07,13360.08984,13488.76953,13299.78027,13352.04981,13352.04981,251720000,13484.65747,13514.7562,13480.14407,13447.99822,32.14584772
6/26/07,13352.37012,13452.51953,13308.71973,13337.66016,13337.66016,240950000,13477.43001,13506.33812,13458.22347,13439.82503,18.39843557
6/27/07,13336.92969,13433.00977,13259.86035,13427.73047,13427.73047,246010000,13477.66089,13501.90929,13453.53224,13438.92914,14.60309847
6/28/07,13427.48047,13498.29004,13389.28027,13422.28027,13422.28027,207130000,13488.26676,13497.38353,13448.72424,13437.69589,11.02835322
6/29/07,13422.61035,13524.54004,13314,13408.62012,13408.62012,262110000,13482.12264,13492.88236,13442.55438,13435.54213,7.012248585
7/2/07,13409.59961,13537.87012,13409.51953,13535.42969,13535.42969,196410000,13480.59758,13496.50928,13456.84289,13442.94121,13.90167941
7/3/07,13531.53027,13591.69043,13531.53027,13577.29981,13577.29981,111580000,13475.41585,13499.20234,13475.37472,13452.8937,22.48102424
7/5/07,13576.24023,13580.05957,13513.49023,13565.83984,13565.83984,188840000,13471.48747,13500.91387,13489.29243,13461.26008,28.03235422
7/6/07,13559.00977,13633.62988,13537.9502,13611.67969,13611.67969,176040000,13469.50911,13500.09078,13508.12124,13472.40227,35.7189695
7/9/07,13612.66016,13670.45996,13609,13649.96973,13649.96973,192840000,13482.88827,13500.94963,13529.94408,13485.55542,44.38866868
7/10/07,13648.58984,13649.24023,13496.16992,13501.7002,13501.7002,274420000,13479.20996,13494.54924,13525.59887,13486.75133,38.84754533
7/11/07,13500.40039,13590.9502,13474.79004,13577.87012,13577.87012,224410000,13497.34416,13490.7627,13533.6406,13493.50087,40.1397354
7/12/07,13579.33008,13869.94043,13579.16992,13861.73047,13861.73047,300520000,13539.81755,13501.00387,13584.11597,13520.77713,63.33883279
7/13/07,13859.86035,13932.29004,13845.87988,13907.25,13907.25,223820000,13587.28337,13517.98772,13633.82889,13549.40475,84.42414139
7/16/07,13907.08984,13989.11035,13894.98047,13950.98047,13950.98047,209060000,13630.88753,13544.30503,13682.62144,13579.1511,103.470342
7/17/07,13951.95996,14021.9502,13942.84961,13971.54981,13971.54981,266020000,13676.65999,13565.34965,13727.07196,13608.21767,118.8542885
7/18/07,13955.04981,13965.94043,13823.59961,13918.21973,13918.21973,324400000,13719.12663,13584.32118,13756.47931,13631.18079,125.298522
7/19/07,13918.79004,14015.84961,13918.79004,14000.41016,14000.41016,265390000,13757.875,13611.45196,13794.00713,13658.53111,135.476021
7/20/07,14000.73047,14009.26953,13797.66992,13851.08008,13851.08008,377650000,13780.69002,13625.6339,13802.78759,13672.794,129.9935877
7/23/07,13851.73047,13973.99023,13851.73047,13943.41992,13943.41992,237450000,13812.15503,13640.62196,13824.42333,13692.84036,131.5829671
7/24/07,13940.90039,13940.99023,13701.58984,13716.9502,13716.9502,296990000,13820.92757,13643.60156,13807.889,13694.62628,113.2627252
7/25/07,13718.25,13822.21973,13674.83984,13785.07031,13785.07031,266860000,13832.18595,13650.2204,13804.37843,13701.32583,103.0525995
